Customer,Product Code,Product Description,Location,Trans.#,Trans.Date,Transfer Type,Qty,Price,Cost,Amount
,PC00886,Coke Diet 20oz,Stock,,10/01/2025,Quantity Adjustment,16.0,,20.3936,
,PC00886,Coke Diet 20oz,Stock,,10/02/2025,Quantity Adjustment,16.0,,20.3936,
,PC00886,Coke Diet 20oz,Stock,,10/20/2025,Quantity Adjustment,10.0,,11.4714,
,PC00886,Coke Diet 20oz,Stock,,10/14/2025,Quantity Adjustment,6.0,,7.6476,
,PC00886,Coke Diet 20oz,Stock,,10/10/2025,Quantity Adjustment,6.0,,7.6476,
,PC00886,Coke Diet 20oz,Stock,,10/06/2025,Quantity Adjustment,11.0,,14.0206,
,PC00886,Coke Diet 20oz,Stock,,10/22/2025,Quantity Adjustment,2.0,,2.5492,
,PC00886,Coke Diet 20oz,Stock,,10/20/2025,Quantity Adjustment,7.0,,8.9222,
,PC00886,Coke Diet 20oz,Stock,,10/06/2025,Quantity Adjustment,7.0,,8.9222,
,PC00886,Coke Diet 20oz,Stock,,10/20/2025,Quantity Adjustment,9.0,,11.4714,
,PC00886,Coke Diet 20oz,Stock,,10/21/2025,Quantity Adjustment,9.0,,11.4714,
,PC00886,Coke Diet 20oz,Stock,,10/13/2025,Quantity Adjustment,18.0,,22.9428,
,PC00886,Coke Diet 20oz,Stock,,10/01/2025,Quantity Adjustment,18.0,,22.9428,
,PC00886,Coke Diet 20oz,Stock,,10/29/2025,Quantity Adjustment,18.0,,22.9428,
,PC00886,Coke Diet 20oz,Stock,,10/10/2025,Quantity Adjustment,18.0,,22.9428,
,PC00886,Coke Diet 20oz,Stock,,10/13/2025,Quantity Adjustment,18.0,,22.9428,
,PC00886,Coke Diet 20oz,Stock,,10/07/2025,Quantity Adjustment,8.0,,10.1968,
,PC00886,Coke Diet 20oz,Stock,,10/08/2025,Quantity Adjustment,8.0,,10.1968,
,PC00886,Coke Diet 20oz,Stock,,10/07/2025,Quantity Adjustment,8.0,,10.1968,
,PC00886,Coke Diet 20oz,Stock,,10/16/2025,Quantity Adjustment,8.0,,10.1968,
,PC00886,Coke Diet 20oz,Stock,,10/01/2025,Quantity Adjustment,8.0,,10.1968,
,PC00886,Coke Diet 20oz,Stock,,10/16/2025,Quantity Adjustment,21.0,,26.7666,
,PC00886,Coke Diet 20oz,Stock,,10/08/2025,Quantity Adjustment,10.0,,12.746,
,PC00886,Coke Diet 20oz,Stock,,10/08/2025,Quantity Adjustment,10.0,,12.746,
,PC00886,Coke Diet 20oz,Stock,,10/10/2025,Quantity Adjustment,17.0,,21.6682,
,PC00886,Coke Diet 20oz,Stock,,10/06/2025,Quantity Adjustment,17.0,,21.6682,
,PC00886,Coke Diet 20oz,Stock,,10/02/2025,Quantity Adjustment,16.0,,20.3936,
,PC00886,Coke Diet 20oz,Stock,,10/02/2025,Quantity Adjustment,12.0,,14.0206,
,PC00886,Coke Diet 20oz,Stock,,10/13/2025,Quantity Adjustment,26.0,,31.865,
,PC00886,Coke Diet 20oz,Stock,,10/17/2025,Quantity Adjustment,5.0,,6.373,
,PC00886,Coke Diet 20oz,Stock,,10/21/2025,Quantity Adjustment,7.0,,8.9222,
,PC00886,Coke Diet 20oz,Stock,,10/22/2025,Quantity Adjustment,9.0,,11.4714,
,PC00886,Coke Diet 20oz,Stock,,10/14/2025,Quantity Adjustment,1.0,,1.2746,
,PC00886,Coke Diet 20oz,Stock,,10/01/2025,Quantity Adjustment,1.0,,1.2746,
,PC00886,Coke Diet 20oz,Stock,,10/13/2025,Quantity Adjustment,15.0,,19.119,
,PC00886,Coke Diet 20oz,Stock,,10/01/2025,Quantity Adjustment,14.0,,16.5698,
,PC00886,Coke Diet 20oz,Stock,,10/21/2025,Quantity Adjustment,24.0,,30.5904,
,PC00886,Coke Diet 20oz,Stock,,10/07/2025,Quantity Adjustment,4.0,,5.0984,
,PC00886,Coke Diet 20oz,Stock,,10/09/2025,Quantity Adjustment,4.0,,5.0984,
,PC00886,Coke Diet 20oz,Stock,,10/15/2025,Quantity Adjustment,12.0,,15.2952,
,PC00886,Coke Diet 20oz,Stock,,10/27/2025,Quantity Adjustment,10.0,,12.746,
,PC00886,Coke Diet 20oz,Stock,,10/07/2025,Quantity Adjustment,10.0,,12.746,
,PC00886,Coke Diet 20oz,Stock,,10/01/2025,Quantity Adjustment,10.0,,12.746,
,PC00886,Coke Diet 20oz,Stock,,10/07/2025,Quantity Adjustment,25.0,,31.865,
,PC00886,Coke Diet 20oz,Stock,,10/29/2025,Quantity Adjustment,16.0,,19.119,
,PC00886,Coke Diet 20oz,Stock,,10/23/2025,Quantity Adjustment,23.0,,29.3158,
,PC00886,Coke Diet 20oz,Stock,,10/01/2025,Quantity Adjustment,23.0,,29.3158,
,PC00886,Coke Diet 20oz,Stock,,10/23/2025,Quantity Adjustment,6.0,,6.373,
,PC00886,Coke Diet 20oz,Stock,,10/21/2025,Quantity Adjustment,11.0,,12.746,
,PC00886,Coke Diet 20oz,Stock,,10/22/2025,Quantity Adjustment,28.0,,34.4142,
,PC00886,Coke Diet 20oz,Stock,,10/10/2025,Quantity Adjustment,2000.0,,2536.454,
,PC00887,Sprite 20oz,Stock,,10/07/2025,Quantity Adjustment,1.0,,1.275,
,PC00887,Sprite 20oz,Stock,,10/06/2025,Quantity Adjustment,7.0,,8.925,
,PC00887,Sprite 20oz,Stock,,10/22/2025,Quantity Adjustment,10.0,,12.75,
,PC00887,Sprite 20oz,Stock,,10/29/2025,Quantity Adjustment,18.0,,22.95,
,PC00887,Sprite 20oz,Stock,,10/08/2025,Quantity Adjustment,18.0,,22.95,
,PC00887,Sprite 20oz,Stock,,10/30/2025,Quantity Adjustment,8.0,,10.2,
,PC00887,Sprite 20oz,Stock,,10/28/2025,Quantity Adjustment,8.0,,10.2,
,PC00887,Sprite 20oz,Stock,,10/06/2025,Quantity Adjustment,26.0,,33.15,
,PC00887,Sprite 20oz,Stock,,10/07/2025,Quantity Adjustment,16.0,,20.4,
,PC00887,Sprite 20oz,Stock,,10/13/2025,Quantity Adjustment,16.0,,20.4,
,PC00887,Sprite 20oz,Stock,,10/14/2025,Quantity Adjustment,16.0,,20.4,
,PC00887,Sprite 20oz,Stock,,10/15/2025,Quantity Adjustment,22.0,,28.05,
,PC00887,Sprite 20oz,Stock,,10/14/2025,Quantity Adjustment,17.0,,21.675,
,PC00887,Sprite 20oz,Stock,,10/30/2025,Quantity Adjustment,17.0,,21.675,
,PC00887,Sprite 20oz,Stock,,10/07/2025,Quantity Adjustment,6.0,,7.65,
,PC00887,Sprite 20oz,Stock,,10/07/2025,Quantity Adjustment,6.0,,7.65,
,PC00887,Sprite 20oz,Stock,,10/07/2025,Quantity Adjustment,5.0,,6.375,
,PC00887,Sprite 20oz,Stock,,10/30/2025,Quantity Adjustment,29.0,,36.975,
,PC00887,Sprite 20oz,Stock,,10/08/2025,Quantity Adjustment,8.0,,10.2,
,PC00887,Sprite 20oz,Stock,,10/08/2025,Quantity Adjustment,8.0,,10.2,
,PC00887,Sprite 20oz,Stock,,10/27/2025,Quantity Adjustment,8.0,,10.2,
,PC00887,Sprite 20oz,Stock,,10/14/2025,Quantity Adjustment,31.0,,39.525,
,PC00887,Sprite 20oz,Stock,,10/09/2025,Quantity Adjustment,14.0,,16.575,
,PC00887,Sprite 20oz,Stock,,10/01/2025,Quantity Adjustment,12.0,,12.75,
,PC00887,Sprite 20oz,Stock,,10/07/2025,Quantity Adjustment,8.0,,8.925,
,PC00887,Sprite 20oz,Stock,,10/16/2025,Quantity Adjustment,8.0,,8.925,
,PC00887,Sprite 20oz,Stock,,10/20/2025,Quantity Adjustment,8.0,,8.925,
,PC00887,Sprite 20oz,Stock,,10/20/2025,Quantity Adjustment,6.0,,7.65,
,PC00887,Sprite 20oz,Stock,,10/06/2025,Quantity Adjustment,19.0,,24.225,
,PC00887,Sprite 20oz,Stock,,10/07/2025,Quantity Adjustment,15.0,,19.125,
,PC00887,Sprite 20oz,Stock,,10/02/2025,Quantity Adjustment,15.0,,19.125,
,PC00887,Sprite 20oz,Stock,,10/29/2025,Quantity Adjustment,10.0,,12.75,
,PC00887,Sprite 20oz,Stock,,10/29/2025,Quantity Adjustment,10.0,,12.75,
,PC00887,Sprite 20oz,Stock,,10/14/2025,Quantity Adjustment,11.0,,14.025,
,PC00887,Sprite 20oz,Stock,,10/01/2025,Quantity Adjustment,5.0,,6.375,
,PC00887,Sprite 20oz,Stock,,10/13/2025,Quantity Adjustment,13.0,,16.575,
,PC00887,Sprite 20oz,Stock,,10/21/2025,Quantity Adjustment,13.0,,16.575,
,PC00887,Sprite 20oz,Stock,,10/13/2025,Quantity Adjustment,8.0,,10.2,
,PC00887,Sprite 20oz,Stock,,10/09/2025,Quantity Adjustment,8.0,,10.2,
,PC00887,Sprite 20oz,Stock,,10/08/2025,Quantity Adjustment,8.0,,10.2,
,PC00887,Sprite 20oz,Stock,,10/13/2025,Quantity Adjustment,8.0,,10.2,
,PC00887,Sprite 20oz,Stock,,10/09/2025,Quantity Adjustment,8.0,,10.2,
,PC00887,Sprite 20oz,Stock,,10/16/2025,Quantity Adjustment,8.0,,10.2,
,PC00887,Sprite 20oz,Stock,,10/10/2025,Quantity Adjustment,16.0,,20.4,
,PC00887,Sprite 20oz,Stock,,10/01/2025,Quantity Adjustment,16.0,,20.4,
,PC00887,Sprite 20oz,Stock,,10/15/2025,Quantity Adjustment,24.0,,30.6,
,PC00887,Sprite 20oz,Stock,,10/09/2025,Quantity Adjustment,9.0,,10.2,
,PC00887,Sprite 20oz,Stock,,10/14/2025,Quantity Adjustment,26.0,,30.6,
,PC00887,Sprite 20oz,Stock,,10/27/2025,Quantity Adjustment,22.0,,22.95,
,PC00887,Sprite 20oz,Stock,,10/07/2025,Quantity Adjustment,7.0,,8.925,
,PC00887,Sprite 20oz,Stock,,10/08/2025,Quantity Adjustment,15.0,,19.125,
,PC00887,Sprite 20oz,Stock,,10/09/2025,Quantity Adjustment,15.0,,19.125,
,PC00887,Sprite 20oz,Stock,,10/22/2025,Quantity Adjustment,16.0,,20.4,
,PC00887,Sprite 20oz,Stock,,10/27/2025,Quantity Adjustment,2.0,,2.55,
,PC00887,Sprite 20oz,Stock,,10/03/2025,Quantity Adjustment,35.0,,44.625,
,PC00887,Sprite 20oz,Stock,,10/20/2025,Quantity Adjustment,15.0,,19.125,
,PC00887,Sprite 20oz,Stock,,10/20/2025,Quantity Adjustment,2.0,,2.55,
,PC00887,Sprite 20oz,Stock,,10/09/2025,Quantity Adjustment,8.0,,10.2,
,PC00887,Sprite 20oz,Stock,,10/22/2025,Quantity Adjustment,24.0,,30.6,
,PC00887,Sprite 20oz,Stock,,10/01/2025,Quantity Adjustment,17.0,,21.675,
,PC00887,Sprite 20oz,Stock,,10/08/2025,Quantity Adjustment,16.0,,19.125,
,PC00887,Sprite 20oz,Stock,,10/02/2025,Quantity Adjustment,15.0,,17.85,
,PC00887,Sprite 20oz,Stock,,10/21/2025,Quantity Adjustment,15.0,,17.85,
,PC00887,Sprite 20oz,Stock,,10/20/2025,Quantity Adjustment,29.0,,31.875,
,PC00887,Sprite 20oz,Stock,,10/23/2025,Quantity Adjustment,23.0,,20.4,
,PC00887,Sprite 20oz,Stock,,10/29/2025,Quantity Adjustment,25.0,,31.875,
,PC00887,Sprite 20oz,Stock,,10/29/2025,Quantity Adjustment,8.0,,10.2,
,PC00887,Sprite 20oz,Stock,,10/23/2025,Quantity Adjustment,6.0,,7.65,
,PC00887,Sprite 20oz,Stock,,10/29/2025,Quantity Adjustment,10.0,,12.75,
,PC00887,Sprite 20oz,Stock,,10/29/2025,Quantity Adjustment,13.0,,16.575,
,PC00887,Sprite 20oz,Stock,,10/29/2025,Quantity Adjustment,15.0,,19.125,
,PC00887,Sprite 20oz,Stock,,10/29/2025,Quantity Adjustment,7.0,,8.925,
,PC00887,Sprite 20oz,Stock,,10/07/2025,Quantity Adjustment,20.0,,20.4,
,PC00887,Sprite 20oz,Stock,,10/07/2025,Quantity Adjustment,5.0,,6.375,
,PC00887,Sprite 20oz,Stock,,10/14/2025,Quantity Adjustment,2.0,,2.55,
,PC00887,Sprite 20oz,Stock,,10/14/2025,Quantity Adjustment,5.0,,6.375,
,PC00887,Sprite 20oz,Stock,,10/14/2025,Quantity Adjustment,2.0,,2.55,
,PC00887,Sprite 20oz,Stock,,10/14/2025,Quantity Adjustment,14.0,,16.575,
,PC00887,Sprite 20oz,Stock,,10/14/2025,Quantity Adjustment,5.0,,6.375,
,PC00887,Sprite 20oz,Stock,,10/08/2025,Quantity Adjustment,12.0,,15.3,
,PC00887,Sprite 20oz,Stock,,10/09/2025,Quantity Adjustment,19.0,,14.025,
,PC00887,Sprite 20oz,Stock,,10/09/2025,Quantity Adjustment,28.0,,35.7,
,PC00887,Sprite 20oz,Stock,,10/09/2025,Quantity Adjustment,19.0,,24.225,
,PC00887,Sprite 20oz,Stock,,10/24/2025,Quantity Adjustment,17.0,,21.675,
,PC00887,Sprite 20oz,Stock,,10/23/2025,Quantity Adjustment,7.0,,8.925,
,PC00887,Sprite 20oz,Stock,,10/16/2025,Quantity Adjustment,2.0,,2.55,
,PC00887,Sprite 20oz,Stock,,10/27/2025,Quantity Adjustment,5.0,,6.375,
,PC00887,Sprite 20oz,Stock,,10/27/2025,Quantity Adjustment,35.0,,44.625,
,PC00887,Sprite 20oz,Stock,,10/17/2025,Quantity Adjustment,11.0,,14.025,
,PC00887,Sprite 20oz,Stock,,10/27/2025,Quantity Adjustment,3.0,,3.825,
,PC00887,Sprite 20oz,Stock,,10/01/2025,Quantity Adjustment,3.0,,3.825,
,PC00887,Sprite 20oz,Stock,,10/29/2025,Quantity Adjustment,1.0,,1.275,
,PC00887,Sprite 20oz,Stock,,10/06/2025,Quantity Adjustment,7.0,,8.925,
,PC00887,Sprite 20oz,Stock,,10/13/2025,Quantity Adjustment,7.0,,8.925,
,PC00887,Sprite 20oz,Stock,,10/16/2025,Quantity Adjustment,7.0,,8.925,
,PC00887,Sprite 20oz,Stock,,10/20/2025,Quantity Adjustment,7.0,,8.925,
,PC00887,Sprite 20oz,Stock,,10/21/2025,Quantity Adjustment,7.0,,8.925,
,PC00887,Sprite 20oz,Stock,,10/06/2025,Quantity Adjustment,21.0,,26.775,
,PC00887,Sprite 20oz,Stock,,10/10/2025,Quantity Adjustment,21.0,,26.775,
,PC00887,Sprite 20oz,Stock,,10/20/2025,Quantity Adjustment,20.0,,25.5,
,PC00887,Sprite 20oz,Stock,,10/30/2025,Quantity Adjustment,2.0,,2.55,
,PC00887,Sprite 20oz,Stock,,10/14/2025,Quantity Adjustment,4.0,,5.1,
,PC00887,Sprite 20oz,Stock,,10/22/2025,Quantity Adjustment,12.0,,15.3,
,PC00887,Sprite 20oz,Stock,,10/08/2025,Quantity Adjustment,12.0,,15.3,
,PC00887,Sprite 20oz,Stock,,10/20/2025,Quantity Adjustment,12.0,,15.3,
,PC00887,Sprite 20oz,Stock,,10/22/2025,Quantity Adjustment,3.0,,3.825,
,PC00887,Sprite 20oz,Stock,,10/06/2025,Quantity Adjustment,1.0,,1.275,
,PC00887,Sprite 20oz,Stock,,10/17/2025,Quantity Adjustment,1.0,,1.275,
,PC00887,Sprite 20oz,Stock,,10/21/2025,Quantity Adjustment,7.0,,8.925,
,PC00887,Sprite 20oz,Stock,,10/16/2025,Quantity Adjustment,7.0,,8.925,
,PC00887,Sprite 20oz,Stock,,10/01/2025,Quantity Adjustment,7.0,,8.925,
,PC00887,Sprite 20oz,Stock,,10/21/2025,Quantity Adjustment,10.0,,12.75,
,PC00887,Sprite 20oz,Stock,,10/21/2025,Quantity Adjustment,10.0,,12.75,
,PC00887,Sprite 20oz,Stock,,10/29/2025,Quantity Adjustment,10.0,,12.75,
,PC00887,Sprite 20oz,Stock,,10/07/2025,Quantity Adjustment,10.0,,12.75,
,PC00887,Sprite 20oz,Stock,,10/30/2025,Quantity Adjustment,10.0,,12.75,
,PC00887,Sprite 20oz,Stock,,10/21/2025,Quantity Adjustment,9.0,,11.475,
,PC00887,Sprite 20oz,Stock,,10/21/2025,Quantity Adjustment,9.0,,11.475,
,PC00887,Sprite 20oz,Stock,,10/21/2025,Quantity Adjustment,9.0,,11.475,
,PC00887,Sprite 20oz,Stock,,10/23/2025,Quantity Adjustment,9.0,,11.475,
,PC00887,Sprite 20oz,Stock,,10/29/2025,Quantity Adjustment,9.0,,11.475,
,PC00887,Sprite 20oz,Stock,,10/23/2025,Quantity Adjustment,4.0,,5.1,
,PC00887,Sprite 20oz,Stock,,10/02/2025,Quantity Adjustment,4.0,,5.1,
,PC00887,Sprite 20oz,Stock,,10/22/2025,Quantity Adjustment,12.0,,15.3,
,PC00887,Sprite 20oz,Stock,,10/23/2025,Quantity Adjustment,5.0,,6.375,
,PC00887,Sprite 20oz,Stock,,10/06/2025,Quantity Adjustment,13.0,,12.75,
,PC00887,Sprite 20oz,Stock,,10/22/2025,Quantity Adjustment,10.0,,12.75,
,PC00887,Sprite 20oz,Stock,,10/15/2025,Quantity Adjustment,3.0,,3.825,
,PC00887,Sprite 20oz,Stock,,10/21/2025,Quantity Adjustment,3.0,,3.825,
,PC00887,Sprite 20oz,Stock,,10/03/2025,Quantity Adjustment,1.0,,1.275,
,PC00887,Sprite 20oz,Stock,,10/15/2025,Quantity Adjustment,7.0,,8.925,
,PC00887,Sprite 20oz,Stock,,10/16/2025,Quantity Adjustment,7.0,,8.925,
,PC00887,Sprite 20oz,Stock,,10/02/2025,Quantity Adjustment,7.0,,8.925,
,PC00887,Sprite 20oz,Stock,,10/13/2025,Quantity Adjustment,10.0,,12.75,
,PC00887,Sprite 20oz,Stock,,10/06/2025,Quantity Adjustment,10.0,,12.75,
,PC00887,Sprite 20oz,Stock,,10/14/2025,Quantity Adjustment,10.0,,12.75,
,PC00887,Sprite 20oz,Stock,,10/20/2025,Quantity Adjustment,10.0,,12.75,
,PC00887,Sprite 20oz,Stock,,10/20/2025,Quantity Adjustment,10.0,,12.75,
,PC00887,Sprite 20oz,Stock,,10/14/2025,Quantity Adjustment,21.0,,26.775,
,PC00887,Sprite 20oz,Stock,,10/06/2025,Quantity Adjustment,20.0,,25.5,
,PC00887,Sprite 20oz,Stock,,10/13/2025,Quantity Adjustment,2.0,,2.55,
,PC00887,Sprite 20oz,Stock,,10/15/2025,Quantity Adjustment,9.0,,11.475,
,PC00887,Sprite 20oz,Stock,,10/15/2025,Quantity Adjustment,9.0,,11.475,
,PC00887,Sprite 20oz,Stock,,10/30/2025,Quantity Adjustment,9.0,,11.475,
,PC00887,Sprite 20oz,Stock,,10/14/2025,Quantity Adjustment,9.0,,11.475,
,PC00887,Sprite 20oz,Stock,,10/27/2025,Quantity Adjustment,9.0,,11.475,
,PC00887,Sprite 20oz,Stock,,10/27/2025,Quantity Adjustment,9.0,,11.475,
,PC00887,Sprite 20oz,Stock,,10/17/2025,Quantity Adjustment,4.0,,5.1,
,PC00887,Sprite 20oz,Stock,,10/29/2025,Quantity Adjustment,12.0,,15.3,
,PC00887,Sprite 20oz,Stock,,10/27/2025,Quantity Adjustment,12.0,,15.3,
,PC00887,Sprite 20oz,Stock,,10/29/2025,Quantity Adjustment,11.0,,14.025,
,PC00887,Sprite 20oz,Stock,,10/13/2025,Quantity Adjustment,18.0,,22.95,
,PC00887,Sprite 20oz,Stock,,10/01/2025,Quantity Adjustment,14.0,,17.85,
,PC00887,Sprite 20oz,Stock,,10/22/2025,Quantity Adjustment,16.0,,20.4,
,PC00887,Sprite 20oz,Stock,,10/08/2025,Quantity Adjustment,11.0,,14.025,
,PC00887,Sprite 20oz,Stock,,10/15/2025,Quantity Adjustment,11.0,,14.025,
,PC00887,Sprite 20oz,Stock,,10/08/2025,Quantity Adjustment,11.0,,14.025,
,PC00887,Sprite 20oz,Stock,,10/20/2025,Quantity Adjustment,32.0,,40.8,
,PC00887,Sprite 20oz,Stock,,10/22/2025,Quantity Adjustment,4.0,,5.1,
,PC00887,Sprite 20oz,Stock,,10/22/2025,Quantity Adjustment,19.0,,24.225,
,PC00887,Sprite 20oz,Stock,,10/22/2025,Quantity Adjustment,19.0,,24.225,
,PC00887,Sprite 20oz,Stock,,10/22/2025,Quantity Adjustment,5.0,,6.375,
,PC00887,Sprite 20oz,Stock,,10/03/2025,Quantity Adjustment,7.0,,8.925,
,PC00887,Sprite 20oz,Stock,,10/28/2025,Quantity Adjustment,13.0,,16.575,
,PC00887,Sprite 20oz,Stock,,10/28/2025,Quantity Adjustment,22.0,,28.05,
,PC00887,Sprite 20oz,Stock,,10/28/2025,Quantity Adjustment,13.0,,16.575,
,PC00887,Sprite 20oz,Stock,,10/28/2025,Quantity Adjustment,8.0,,10.2,
,PC00887,Sprite 20oz,Stock,,10/28/2025,Quantity Adjustment,7.0,,8.925,
,PC00887,Sprite 20oz,Stock,,10/28/2025,Quantity Adjustment,10.0,,12.75,
,PC00887,Sprite 20oz,Stock,,10/28/2025,Quantity Adjustment,26.0,,33.15,
,PC00887,Sprite 20oz,Stock,,10/06/2025,Quantity Adjustment,17.0,,21.675,
,PC00887,Sprite 20oz,Stock,,10/06/2025,Quantity Adjustment,15.0,,19.125,
,PC00887,Sprite 20oz,Stock,,10/06/2025,Quantity Adjustment,7.0,,8.925,
,PC00887,Sprite 20oz,Stock,,10/06/2025,Quantity Adjustment,9.0,,11.475,
,PC00887,Sprite 20oz,Stock,,10/06/2025,Quantity Adjustment,11.0,,14.025,
,PC00887,Sprite 20oz,Stock,,10/07/2025,Quantity Adjustment,12.0,,14.025,
,PC00887,Sprite 20oz,Stock,,10/07/2025,Quantity Adjustment,6.0,,7.65,
,PC00887,Sprite 20oz,Stock,,10/07/2025,Quantity Adjustment,28.0,,35.7,
,PC00888,Smart Water 20oz,Stock,,10/13/2025,Quantity Adjustment,8.0,,10.24,
,PC00888,Smart Water 20oz,Stock,,10/27/2025,Quantity Adjustment,5.0,,3.84,
,PC00888,Smart Water 20oz,Stock,,10/23/2025,Quantity Adjustment,100.0,,124.16,
,PC00888,Smart Water 20oz,Stock,,10/29/2025,Quantity Adjustment,30.0,,38.4,
,PC00888,Smart Water 20oz,Stock,,10/29/2025,Quantity Adjustment,27.0,,34.56,
,PC00888,Smart Water 20oz,Stock,,10/23/2025,Quantity Adjustment,65.0,,83.2,
,PC00888,Smart Water 20oz,Stock,,10/29/2025,Quantity Adjustment,40.0,,51.2,
,PC00888,Smart Water 20oz,Stock,,10/07/2025,Quantity Adjustment,100.0,,128.0,
,PC00888,Smart Water 20oz,Stock,,10/07/2025,Quantity Adjustment,20.0,,25.6,
,PC00888,Smart Water 20oz,Stock,,10/13/2025,Quantity Adjustment,58.0,,74.24,
,PC00888,Smart Water 20oz,Stock,,10/29/2025,Quantity Adjustment,37.0,,47.36,
,PC00888,Smart Water 20oz,Stock,,10/01/2025,Quantity Adjustment,9.0,,11.52,
,PC00888,Smart Water 20oz,Stock,,10/13/2025,Quantity Adjustment,34.0,,43.52,
,PC00888,Smart Water 20oz,Stock,,10/13/2025,Quantity Adjustment,101.0,,129.28,
,PC00888,Smart Water 20oz,Stock,,10/07/2025,Quantity Adjustment,67.0,,85.76,
,PC00888,Smart Water 20oz,Stock,,10/01/2025,Quantity Adjustment,15.0,,19.2,
,PC00888,Smart Water 20oz,Stock,,10/16/2025,Quantity Adjustment,60.0,,76.8,
,PC00888,Smart Water 20oz,Stock,,10/06/2025,Quantity Adjustment,95.0,,121.6,
,PC00888,Smart Water 20oz,Stock,,10/21/2025,Quantity Adjustment,78.0,,99.84,
,PC00888,Smart Water 20oz,Stock,,10/10/2025,Quantity Adjustment,11.0,,14.08,
,PC00888,Smart Water 20oz,Stock,,10/13/2025,Quantity Adjustment,11.0,,14.08,
,PC00888,Smart Water 20oz,Stock,,10/20/2025,Quantity Adjustment,39.0,,49.92,
,PC00888,Smart Water 20oz,Stock,,10/17/2025,Quantity Adjustment,39.0,,49.92,
,PC00888,Smart Water 20oz,Stock,,10/30/2025,Quantity Adjustment,23.0,,29.44,
,PC00888,Smart Water 20oz,Stock,,10/30/2025,Quantity Adjustment,5.0,,6.4,
,PC00888,Smart Water 20oz,Stock,,10/29/2025,Quantity Adjustment,24.0,,30.72,
,PC00888,Smart Water 20oz,Stock,,10/13/2025,Quantity Adjustment,71.0,,90.88,
,PC00888,Smart Water 20oz,Stock,,10/30/2025,Quantity Adjustment,31.0,,39.68,
,PC00888,Smart Water 20oz,Stock,,10/02/2025,Quantity Adjustment,48.0,,61.44,
,PC00888,Smart Water 20oz,Stock,,10/07/2025,Quantity Adjustment,48.0,,61.44,
,PC00888,Smart Water 20oz,Stock,,10/07/2025,Quantity Adjustment,19.0,,24.32,
,PC00888,Smart Water 20oz,Stock,,10/29/2025,Quantity Adjustment,34.0,,43.52,
,PC00888,Smart Water 20oz,Stock,,10/23/2025,Quantity Adjustment,16.0,,20.48,
,PC00888,Smart Water 20oz,Stock,,10/13/2025,Quantity Adjustment,52.0,,66.56,
,PC00888,Smart Water 20oz,Stock,,10/16/2025,Quantity Adjustment,33.0,,42.24,
,PC00888,Smart Water 20oz,Stock,,10/29/2025,Quantity Adjustment,35.0,,44.8,
,PC00888,Smart Water 20oz,Stock,,10/29/2025,Quantity Adjustment,47.0,,58.88,
,PC00888,Smart Water 20oz,Stock,,10/07/2025,Quantity Adjustment,21.0,,26.88,
,PC00888,Smart Water 20oz,Stock,,10/20/2025,Quantity Adjustment,59.0,,75.52,
,PC00888,Smart Water 20oz,Stock,,10/21/2025,Quantity Adjustment,78.0,,98.56,
,PC00888,Smart Water 20oz,Stock,,10/30/2025,Quantity Adjustment,77.0,,98.56,
,PC00888,Smart Water 20oz,Stock,,10/02/2025,Quantity Adjustment,84.0,,107.52,
,PC00888,Smart Water 20oz,Stock,,10/29/2025,Quantity Adjustment,24.0,,30.72,
,PC00888,Smart Water 20oz,Stock,,10/29/2025,Quantity Adjustment,72.0,,92.16,
,PC00888,Smart Water 20oz,Stock,,10/29/2025,Quantity Adjustment,73.0,,93.44,
,PC00888,Smart Water 20oz,Stock,,10/13/2025,Quantity Adjustment,7.0,,8.96,
,PC00888,Smart Water 20oz,Stock,,10/23/2025,Quantity Adjustment,7.0,,8.96,
,PC00888,Smart Water 20oz,Stock,,10/13/2025,Quantity Adjustment,28.0,,35.84,
,PC00888,Smart Water 20oz,Stock,,10/29/2025,Quantity Adjustment,21.0,,26.88,
,PC00888,Smart Water 20oz,Stock,,10/23/2025,Quantity Adjustment,21.0,,26.88,
,PC00888,Smart Water 20oz,Stock,,10/02/2025,Quantity Adjustment,39.0,,49.92,
,PC00888,Smart Water 20oz,Stock,,10/30/2025,Quantity Adjustment,50.0,,64.0,
,PC00888,Smart Water 20oz,Stock,,10/23/2025,Quantity Adjustment,10.0,,12.8,
,PC00888,Smart Water 20oz,Stock,,10/13/2025,Quantity Adjustment,87.0,,111.36,
,PC00888,Smart Water 20oz,Stock,,10/29/2025,Quantity Adjustment,102.0,,130.56,
,PC00888,Smart Water 20oz,Stock,,10/29/2025,Quantity Adjustment,120.0,,153.6,
,PC00888,Smart Water 20oz,Stock,,10/07/2025,Quantity Adjustment,91.0,,111.36,
,PC00888,Smart Water 20oz,Stock,,10/13/2025,Quantity Adjustment,34.0,,35.84,
,PC00888,Smart Water 20oz,Stock,,10/30/2025,Quantity Adjustment,48.0,,61.44,
,PC00888,Smart Water 20oz,Stock,,10/30/2025,Quantity Adjustment,35.0,,44.8,
,PC00888,Smart Water 20oz,Stock,,10/06/2025,Quantity Adjustment,122.0,,151.04,
,PC00888,Smart Water 20oz,Stock,,10/29/2025,Quantity Adjustment,24.0,,26.88,
,PC00888,Smart Water 20oz,Stock,,10/13/2025,Quantity Adjustment,38.0,,23.04,
