Micromarket,User Name,Date,Product Code,Product,Category,Change Type,Cost,Quantity,Total Product cost,Product price,Total Product Price,Site,TotalCost
,Rony Perez,2025-12-08,PC16236,Boulder Jalapeno Cheddar Chips,Chips,Shrinkage,0.57,1.0,,4.75,4.75,The Westin Long Beach,0.57
,Rony Perez,2025-12-08,AVR26219,FR SLB EL Cubano 8oz,Fresh Food,Shrinkage,3.92,4.0,,13.99,55.96,The Westin Long Beach,15.68
,Rony Perez,2025-12-08,PC10882,Butterfinger,Candy,Shrinkage,1.16,4.0,,4.25,17.0,The Westin Long Beach,4.64
,Rony Perez,2025-12-08,PC16275,Brisk 20oz,Bev 20 Oz Bottle,Shrinkage,1.02,3.0,,6.0,18.0,The Westin Long Beach,3.06
,Rony Perez,2025-12-08,PC11101,Welchs Mixed Fruit Snack 2.25oz,Candy,Shrinkage,0.67,1.0,,5.0,5.0,The Westin Long Beach,0.67
,Rony Perez,2025-12-08,PC11156,Pepsi Diet 20 oz,Bev 20 Oz Bottle,Shrinkage,1.05,1.0,,6.0,6.0,The Westin Long Beach,1.05
,Rony Perez,2025-12-08,PC14016,Gatorade Zero Glacier Freeze 20oz,Bev 20 Oz Bottle,Shrinkage,1.34,20.0,,6.75,135.0,The Westin Long Beach,26.8
,Rony Perez,2025-12-08,PC10986,M&M Plain,Candy,Shrinkage,1.17,1.0,,4.25,4.25,The Westin Long Beach,1.17
,Rony Perez,2025-12-08,AVR22118,Rxbar Protein Honey Cinnamon Peanut Butter,Healthy Bars,Shrinkage,1.8,1.0,,4.75,4.75,The Westin Long Beach,1.8
,Rony Perez,2025-12-08,PC10812,Mountain Dew 20oz,Bev 20 Oz Bottle,Shrinkage,1.05,5.0,,6.0,30.0,The Westin Long Beach,5.25
,Rony Perez,2025-12-08,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Frozen Ice Cream,Shrinkage,2.41,1.0,,6.5,6.5,The Westin Long Beach,2.41
,Rony Perez,2025-12-08,PC10832,Starbucks Vanilla Frapuccino RTD 9.5oz,Bev Coffee & Tea,Shrinkage,1.35,2.0,,6.5,13.0,The Westin Long Beach,2.7
,Rony Perez,2025-12-08,PC11054,Scope Mouthwash,Sundry Items,Shrinkage,1.45,1.0,,5.25,5.25,The Westin Long Beach,1.45
,Rony Perez,2025-12-08,PC10825,Red Bull 8.4oz,Bev Energy Drinks,Shrinkage,1.78,5.0,,6.75,33.75,The Westin Long Beach,8.9
,Rony Perez,2025-12-08,PC10788,Celsius Sparkling Orange 12oz,Bev Other,Shrinkage,2.14,8.0,,6.75,54.0,The Westin Long Beach,17.12
,Rony Perez,2025-12-08,PC10946,Grandmas Chocolate Chip Cookie,Cookies & Crackers,Shrinkage,0.61,5.0,,4.5,22.5,The Westin Long Beach,3.06
,Rony Perez,2025-12-08,PC11045,Rice Krispies Treats Original 1.41oz,Snack,Shrinkage,0.59,1.0,,3.75,3.75,The Westin Long Beach,0.59
,Rony Perez,2025-12-08,PC00889,Snickers,Candy,Shrinkage,1.17,9.0,,4.25,38.25,The Westin Long Beach,10.53
,Rony Perez,2025-12-08,PC19076,San Pellegrino Sparkling Mineral Water 16.9oz,Bev Water,Shrinkage,1.27,4.0,,6.0,24.0,The Westin Long Beach,5.08
,Eduardo Velasco,2025-12-08,PC16275,Brisk 20oz,Bev 20 Oz Bottle,Shrinkage,1.02,2.0,,6.0,12.0,The Westin Long Beach,2.04
,Rony Perez,2025-12-08,AVR00146,Lays BBQ 2.25oz,Chips,Shrinkage,1.33,1.0,,6.25,6.25,The Westin Long Beach,1.33
,Rony Perez,2025-12-08,AVR00140,Smartfood White Cheddar 1.75oz,Chips,Shrinkage,1.33,6.0,,6.25,37.5,The Westin Long Beach,7.98
,Rony Perez,2025-12-08,AVR26225,FR SLB Sub Turkey & Cheese,Fresh Food,Shrinkage,3.56,3.0,,12.49,37.47,The Westin Long Beach,10.68
,Rony Perez,2025-12-08,PC10969,Kind Fruit and Nut Delight,Healthy Bars,Shrinkage,1.48,2.0,,5.25,10.5,The Westin Long Beach,2.96
,Rony Perez,2025-12-08,PC10876,Boulder Hickory BBQ Chips,Chips,Shrinkage,0.51,3.0,,4.75,14.25,The Westin Long Beach,1.53
,Rony Perez,2025-12-08,PC10811,Monster Zero Ultra 16oz,Bev Energy Drinks,Shrinkage,1.59,6.0,,6.75,40.5,The Westin Long Beach,9.54
,Eduardo Velasco,2025-12-08,AVR26226,FR SLB Triangle Turkey Wheat,Fresh Food,Shrinkage,2.44,2.0,,8.99,17.98,The Westin Long Beach,4.88
,Rony Perez,2025-12-08,AVR00147,Doritos Nacho Cheese 2.5oz,Chips,Shrinkage,1.33,3.0,,6.25,18.75,The Westin Long Beach,3.99
,Rony Perez,2025-12-08,PC10827,Red Bull Sugar Free 8.4oz,Bev Energy Drinks,Shrinkage,1.78,6.0,,6.75,40.5,The Westin Long Beach,10.68
,Rony Perez,2025-12-08,PC10947,Grandmas Peanut Butter Cookie,Cookies & Crackers,Shrinkage,0.61,2.0,,4.5,9.0,The Westin Long Beach,1.22
,Rony Perez,2025-12-08,PC10972,Knotts Strawberry Cookie,Cookies & Crackers,Shrinkage,0.66,5.0,,4.5,22.5,The Westin Long Beach,3.3
,Rony Perez,2025-12-08,PC10881,Bumble Bee Tuna Mayo & Crackers 3.5oz,Snack,Shrinkage,2.29,2.0,,5.75,11.5,The Westin Long Beach,4.58
,Rony Perez,2025-12-08,AVR26212,FR ESL Buffalo Chicken Pinwheels 10.05oz,Fresh Food,Shrinkage,3.29,1.0,,11.49,11.49,The Westin Long Beach,3.29
,Rony Perez,2025-12-08,PC14013,Dole Apple Juice,Bev Juice,Shrinkage,1.54,3.0,,5.75,17.25,The Westin Long Beach,4.62
,Rony Perez,2025-12-08,PC10961,Jack Links Original,Snack,Shrinkage,1.48,3.0,,5.25,15.75,The Westin Long Beach,4.44
,Rony Perez,2025-12-08,AVR19517,Anker Power Port 32W Wall Charger,Electronics,Shrinkage,9.02,2.0,,20.99,41.98,The Westin Long Beach,18.04
,Rony Perez,2025-12-08,PC16275,Brisk 20oz,Bev 20 Oz Bottle,Shrinkage,1.02,3.0,,6.0,18.0,The Westin Long Beach,3.06
,Rony Perez,2025-12-08,PC10856,Altoids Peppermint Mints,Candy Gum & Mints,Shrinkage,2.35,1.0,,6.0,6.0,The Westin Long Beach,2.35
,Rony Perez,2025-12-08,AVR00148,Doritos Cool Ranch 2.5oz,Chips,Shrinkage,1.33,3.0,,6.25,18.75,The Westin Long Beach,3.99
,Rony Perez,2025-12-08,PC10877,Boulder Malt Vinegar & Sea Salt Chips,Chips,Shrinkage,0.57,2.0,,4.75,9.5,The Westin Long Beach,1.14
,Rony Perez,2025-12-08,AVR00601,Cheetos Crunchy 2.75oz,Chips,Shrinkage,1.33,3.0,,6.25,18.75,The Westin Long Beach,3.99
,Eduardo Velasco,2025-12-08,PC10827,Red Bull Sugar Free 8.4oz,Bev Energy Drinks,Shrinkage,1.78,5.0,,6.75,33.75,The Westin Long Beach,8.9
,Eduardo Velasco,2025-12-08,AVR00140,Smartfood White Cheddar 1.75oz,Chips,Shrinkage,1.33,2.0,,6.25,12.5,The Westin Long Beach,2.66
,Rony Perez,2025-12-08,PC16271,Gatorade Fruit Punch 20oz,Bev 20 Oz Bottle,Shrinkage,1.33,12.0,,6.75,81.0,The Westin Long Beach,15.96
,Rony Perez,2025-12-08,PC11007,Nature Valley Granola Oat & Honey,Healthy Bars,Shrinkage,0.48,1.0,,3.25,3.25,The Westin Long Beach,0.48
,Rony Perez,2025-12-08,PC16264,Dole Orange Juice,Bev Juice,Shrinkage,1.53,3.0,,5.75,17.25,The Westin Long Beach,4.59
,Rony Perez,2025-12-08,PC10788,Celsius Sparkling Orange 12oz,Bev Other,Shrinkage,2.14,8.0,,6.75,54.0,The Westin Long Beach,17.12
,Rony Perez,2025-12-08,PC11064,Snickers Ice Cream Bar,Frozen Ice Cream,Shrinkage,1.1,8.0,,5.25,42.0,The Westin Long Beach,8.8
,Rony Perez,2025-12-08,PC19076,San Pellegrino Sparkling Mineral Water 16.9oz,Bev Water,Shrinkage,1.28,2.0,,6.0,12.0,The Westin Long Beach,2.56
,Eduardo Velasco,2025-12-08,AVR20000,Dole Lemonade 20oz,Bev 20 Oz Bottle,Shrinkage,1.04,8.0,,6.0,48.0,The Westin Long Beach,8.32
,Rony Perez,2025-12-08,PC10798,Gatorade Cool Blue 20oz,Bev 20 Oz Bottle,Shrinkage,1.34,6.0,,6.75,40.5,The Westin Long Beach,8.04
,Eduardo Velasco,2025-12-08,AVR15434,Cereal Cinnamon Toast Crunch,Cereal,Shrinkage,1.22,1.0,,5.0,5.0,The Westin Long Beach,1.22
,Rony Perez,2025-12-08,PC11013,Nongshim Mild Chicken Noodle Soup,Hot Food,Shrinkage,1.4,1.0,,6.0,6.0,The Westin Long Beach,1.4
,Rony Perez,2025-12-08,PC10877,Boulder Malt Vinegar & Sea Salt Chips,Chips,Shrinkage,0.51,2.0,,4.75,9.5,The Westin Long Beach,1.02
,Rony Perez,2025-12-08,PC11042,Red Vines Original 4oz Peg,Candy,Shrinkage,0.96,2.0,,5.25,10.5,The Westin Long Beach,1.92
,Rony Perez,2025-12-08,AVR26219,FR SLB EL Cubano 8oz,Fresh Food,Shrinkage,3.92,5.0,,13.99,69.95,The Westin Long Beach,19.6
,Rony Perez,2025-12-08,AVR26217,FR SLB Croissant Ham,Fresh Food,Shrinkage,3.7,2.0,,12.99,25.98,The Westin Long Beach,7.4
,Rony Perez,2025-12-08,AVR17700,Gatorlyte Zero Strawberry Kiwi 20 oz,Bev 20 Oz Bottle,Shrinkage,2.75,8.0,,6.75,54.0,The Westin Long Beach,22.0
,Rony Perez,2025-12-08,PC10877,Boulder Malt Vinegar & Sea Salt Chips,Chips,Shrinkage,0.57,3.0,,4.75,14.25,The Westin Long Beach,1.71
,Rony Perez,2025-12-08,PC10877,Boulder Malt Vinegar & Sea Salt Chips,Chips,Shrinkage,0.56,1.0,,4.75,4.75,The Westin Long Beach,0.56
,Rony Perez,2025-12-08,PC10831,Starbucks Mocha Frappuccino RTD 9.5oz,Bev Coffee & Tea,Shrinkage,1.35,4.0,,6.5,26.0,The Westin Long Beach,5.4
,Rony Perez,2025-12-08,PC11081,Sweet Serenity Chocolate Chip Cookies,Cookies & Crackers,Shrinkage,0.54,1.0,,4.5,4.5,The Westin Long Beach,0.54
,Rony Perez,2025-12-08,PC21854,Fiji Water 16.9oz,Bev Water,Shrinkage,1.16,13.0,,7.5,97.5,The Westin Long Beach,15.08
,Rony Perez,2025-12-08,PC16483,Life Saver Gummies 5 Flavor Peg 7oz,Candy,Shrinkage,1.85,3.0,,5.75,17.25,The Westin Long Beach,5.55
,Rony Perez,2025-12-08,PC10812,Mountain Dew 20oz,Bev 20 Oz Bottle,Shrinkage,1.05,5.0,,6.0,30.0,The Westin Long Beach,5.25
,Rony Perez,2025-12-08,PC11042,Red Vines Original 4oz Peg,Candy,Shrinkage,0.96,2.0,,5.25,10.5,The Westin Long Beach,1.92
,Rony Perez,2025-12-08,PC11015,Nongshim Spicy Shin Noodle Soup,Hot Food,Shrinkage,1.4,1.0,,6.0,6.0,The Westin Long Beach,1.4
,Rony Perez,2025-12-08,AVR14642,Hillshire Genoa Salame,Fresh,Shrinkage,2.36,1.0,,8.5,8.5,The Westin Long Beach,2.36
,Rony Perez,2025-12-08,PC10907,Crest Tooth Paste and Brush,Sundry Items,Shrinkage,1.46,1.0,,5.25,5.25,The Westin Long Beach,1.46
,Rony Perez,2025-12-08,PC14015,Aquafina 20oz,Bev Water,Shrinkage,0.67,1.0,,5.5,5.5,The Westin Long Beach,0.67
,Eduardo Velasco,2025-12-08,AVR19716,Anker USB-C to Lightning 6ft Cable,Electronics,Shrinkage,7.72,1.0,,24.99,24.99,The Westin Long Beach,7.72
,Rony Perez,2025-12-08,PC10988,Maruchan Ramen Bowl Soup Hot & Spicy,Hot Food,Shrinkage,1.07,3.0,,6.0,18.0,The Westin Long Beach,3.21
,Rony Perez,2025-12-08,AVR14634,Sour Patch Kids Watermelon,Candy,Shrinkage,1.17,7.0,,4.25,29.75,The Westin Long Beach,8.19
,Rony Perez,2025-12-08,AVR20474,Lays Chile Lemon 2.25oz,Chips,Shrinkage,1.33,1.0,,6.25,6.25,The Westin Long Beach,1.33
,Rony Perez,2025-12-08,PC11021,Old Spice Deodorant,Sundry Items,Shrinkage,3.02,1.0,,5.25,5.25,The Westin Long Beach,3.02
,Rony Perez,2025-12-08,PC10955,Hersheys Almond King,Candy,Shrinkage,1.72,2.0,,5.75,11.5,The Westin Long Beach,3.44
,Eduardo Velasco,2025-12-08,PC16236,Boulder Jalapeno Cheddar Chips,Chips,Shrinkage,0.51,2.0,,4.75,9.5,The Westin Long Beach,1.02
,Rony Perez,2025-12-08,PC10934,Dove Milk Chocolate Almond Bar,Frozen Ice Cream,Shrinkage,1.81,1.0,,6.25,6.25,The Westin Long Beach,1.81
,Rony Perez,2025-12-08,PC10989,Maruchan Chicken Cup Soup,Hot Food,Shrinkage,0.61,1.0,,3.5,3.5,The Westin Long Beach,0.61
,Rony Perez,2025-12-08,AVR26225,FR SLB Sub Turkey & Cheese,Fresh Food,Shrinkage,3.56,4.0,,12.49,49.96,The Westin Long Beach,14.24
,Rony Perez,2025-12-08,PC16271,Gatorade Fruit Punch 20oz,Bev 20 Oz Bottle,Shrinkage,1.33,7.0,,6.75,47.25,The Westin Long Beach,9.31
,Eduardo Velasco,2025-12-08,PC10935,Dove Vanilla Dark Chocolate Bar,Frozen Ice Cream,Shrinkage,1.81,9.0,,6.25,56.25,The Westin Long Beach,16.29
,Rony Perez,2025-12-08,PC11008,Nature Valley Granola Peanut Butter,Healthy Bars,Shrinkage,0.51,1.0,,3.25,3.25,The Westin Long Beach,0.51
,Rony Perez,2025-12-08,AVR00141,Rold Gold Pretzels Thins Original 3.5oz,Chips,Shrinkage,1.34,2.0,,6.25,12.5,The Westin Long Beach,2.68
,Rony Perez,2025-12-08,AVR17700,Gatorlyte Zero Strawberry Kiwi 20 oz,Bev 20 Oz Bottle,Shrinkage,2.75,5.0,,6.75,33.75,The Westin Long Beach,13.75
,Rony Perez,2025-12-08,AVR00144,Cheetos Flamin Hot 2.75oz,Chips,Shrinkage,1.33,2.0,,6.25,12.5,The Westin Long Beach,2.66
,Rony Perez,2025-12-08,AVR17246,Red Bull Red Watermelon 8.4oz,Bev Energy Drinks,Shrinkage,1.78,2.0,,6.75,13.5,The Westin Long Beach,3.56
,Rony Perez,2025-12-08,PC10798,Gatorade Cool Blue 20oz,Bev 20 Oz Bottle,Shrinkage,1.33,5.0,,6.75,33.75,The Westin Long Beach,6.65
,Rony Perez,2025-12-08,AVR19999,Pepsi Zero Sugar 20oz,Bev 20 Oz Bottle,Shrinkage,1.05,1.0,,6.0,6.0,The Westin Long Beach,1.05
,Rony Perez,2025-12-08,PC11087,Tresemme Non Aerosol Hairspray,Sundry Items,Shrinkage,3.21,1.0,,5.25,5.25,The Westin Long Beach,3.21
,Rony Perez,2025-12-08,AVR00148,Doritos Cool Ranch 2.5oz,Chips,Shrinkage,1.33,5.0,,6.25,31.25,The Westin Long Beach,6.65
,Rony Perez,2025-12-08,PC11025,Otis Muffin Chocolate Chip,Pastry,Shrinkage,0.9,9.0,,3.75,33.75,The Westin Long Beach,8.1
,Rony Perez,2025-12-08,AVR15123,Bare Baked Crunchy Cinnamon Apple Chips,Snack,Shrinkage,2.25,2.0,,5.75,11.5,The Westin Long Beach,4.5
,Rony Perez,2025-12-08,PC11026,Otis Muffin Wild Blueberry,Pastry,Shrinkage,0.98,3.0,,3.75,11.25,The Westin Long Beach,2.94
,Rony Perez,2025-12-08,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Frozen Ice Cream,Shrinkage,2.41,1.0,,6.5,6.5,The Westin Long Beach,2.41
,Rony Perez,2025-12-08,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Frozen Ice Cream,Shrinkage,2.4,7.0,,6.5,45.5,The Westin Long Beach,16.8
,Rony Perez,2025-12-08,PC10793,Dr Pepper 20oz,Bev 20 Oz Bottle,Shrinkage,1.29,2.0,,6.0,12.0,The Westin Long Beach,2.58
,Rony Perez,2025-12-08,PC11008,Nature Valley Granola Peanut Butter,Healthy Bars,Shrinkage,0.51,1.0,,3.25,3.25,The Westin Long Beach,0.51
,Rony Perez,2025-12-08,PC10811,Monster Zero Ultra 16oz,Bev Energy Drinks,Shrinkage,1.6,12.0,,6.75,81.0,The Westin Long Beach,19.2
,Eduardo Velasco,2025-12-08,PC11038,Pringles Original,Chips,Shrinkage,0.75,3.0,,4.75,14.25,The Westin Long Beach,2.25
,Rony Perez,2025-12-08,PC10875,Blue Diamond Almonds Whole Natural,Nuts,Shrinkage,0.89,2.0,,4.5,9.0,The Westin Long Beach,1.78
,Rony Perez,2025-12-08,PC11092,Tylenol Extra Strength,Sundry Items,Shrinkage,1.77,4.0,,5.25,21.0,The Westin Long Beach,7.08
,Rony Perez,2025-12-08,PC10762,Lunchables Turkey & Cheddar,Fresh,Shrinkage,2.03,2.0,,6.5,13.0,The Westin Long Beach,4.06
,Rony Perez,2025-12-08,AVR22118,Rxbar Protein Honey Cinnamon Peanut Butter,Healthy Bars,Shrinkage,1.8,2.0,,4.75,9.5,The Westin Long Beach,3.6
,Rony Perez,2025-12-08,PC10882,Butterfinger,Candy,Shrinkage,1.11,1.0,,4.25,4.25,The Westin Long Beach,1.11
,Rony Perez,2025-12-08,PC11054,Scope Mouthwash,Sundry Items,Shrinkage,1.45,1.0,,5.25,5.25,The Westin Long Beach,1.45
,Rony Perez,2025-12-08,PC10969,Kind Fruit and Nut Delight,Healthy Bars,Shrinkage,1.48,1.0,,5.25,5.25,The Westin Long Beach,1.48
,Rony Perez,2025-12-08,PC16529,Jack Links Peppered Beef Jerky 80 cal.,Snack,Shrinkage,1.46,2.0,,5.25,10.5,The Westin Long Beach,2.92
,Rony Perez,2025-12-08,PC11015,Nongshim Spicy Shin Noodle Soup,Hot Food,Shrinkage,1.4,1.0,,6.0,6.0,The Westin Long Beach,1.4
,Rony Perez,2025-12-08,PC11035,Kellogs Pop Tarts Strawberry,Snack,Shrinkage,0.77,4.0,,3.75,15.0,The Westin Long Beach,3.08
,Rony Perez,2025-12-08,PC11011,Nongshim Hot and Spicy Noodle Soup,Hot Food,Shrinkage,1.4,1.0,,6.0,6.0,The Westin Long Beach,1.4
,Rony Perez,2025-12-08,PC10969,Kind Fruit and Nut Delight,Healthy Bars,Shrinkage,1.49,6.0,,5.25,31.5,The Westin Long Beach,8.94
,Rony Perez,2025-12-08,PC10832,Starbucks Vanilla Frapuccino RTD 9.5oz,Bev Coffee & Tea,Shrinkage,1.35,9.0,,6.5,58.5,The Westin Long Beach,12.15
,Eduardo Velasco,2025-12-08,PC14016,Gatorade Zero Glacier Freeze 20oz,Bev 20 Oz Bottle,Shrinkage,1.34,22.0,,6.75,148.5,The Westin Long Beach,29.48
,Rony Perez,2025-12-08,PC11021,Old Spice Deodorant,Sundry Items,Shrinkage,3.02,1.0,,5.25,5.25,The Westin Long Beach,3.02
,Rony Perez,2025-12-08,PC16264,Dole Orange Juice,Bev Juice,Shrinkage,1.53,4.0,,5.75,23.0,The Westin Long Beach,6.12
,Rony Perez,2025-12-08,PC10907,Crest Tooth Paste and Brush,Sundry Items,Shrinkage,1.41,2.0,,5.25,10.5,The Westin Long Beach,2.82
,Rony Perez,2025-12-08,PC11021,Old Spice Deodorant,Sundry Items,Shrinkage,3.02,1.0,,5.25,5.25,The Westin Long Beach,3.02
,Rony Perez,2025-12-08,PC11042,Red Vines Original 4oz Peg,Candy,Shrinkage,0.96,1.0,,5.25,5.25,The Westin Long Beach,0.96
,Eduardo Velasco,2025-12-08,AVR00145,Lays Original 2.25oz,Chips,Shrinkage,1.25,9.0,,6.25,56.25,The Westin Long Beach,11.25
,Rony Perez,2025-12-08,PC10793,Dr Pepper 20oz,Bev 20 Oz Bottle,Shrinkage,1.27,4.0,,6.0,24.0,The Westin Long Beach,5.09
,Rony Perez,2025-12-08,AVR26212,FR ESL Buffalo Chicken Pinwheels 10.05oz,Fresh Food,Shrinkage,3.29,3.0,,11.49,34.47,The Westin Long Beach,9.87
,Rony Perez,2025-12-08,PC11156,Pepsi Diet 20 oz,Bev 20 Oz Bottle,Shrinkage,1.05,16.0,,6.0,96.0,The Westin Long Beach,16.8
,Rony Perez,2025-12-08,PC11038,Pringles Original,Chips,Shrinkage,0.75,3.0,,4.75,14.25,The Westin Long Beach,2.25
,Rony Perez,2025-12-08,PC10825,Red Bull 8.4oz,Bev Energy Drinks,Shrinkage,1.78,1.0,,6.75,6.75,The Westin Long Beach,1.78
,Rony Perez,2025-12-08,AVR27341,FR Harvest Chicken Salad with Balsamic Dressing,Fresh Food,Shrinkage,4.94,1.0,,16.49,16.49,The Westin Long Beach,4.94
,Rony Perez,2025-12-08,PC10789,Celsius Sparkling Watermelon 12oz,Bev Other,Shrinkage,2.13,5.0,,6.75,33.75,The Westin Long Beach,10.65
,Eduardo Velasco,2025-12-08,PC10997,Milk Shamrock Lowfat 7oz,Bev Other,Shrinkage,0.76,2.0,,4.5,9.0,The Westin Long Beach,1.52
,Rony Perez,2025-12-08,PC19076,San Pellegrino Sparkling Mineral Water 16.9oz,Bev Water,Shrinkage,1.28,3.0,,6.0,18.0,The Westin Long Beach,3.84
,Rony Perez,2025-12-08,PC10808,Monster 16oz,Bev Energy Drinks,Shrinkage,1.6,2.0,,6.75,13.5,The Westin Long Beach,3.2
,Rony Perez,2025-12-08,AVR26222,FR SLB Salad Chicken Caesar,Fresh Food,Shrinkage,4.69,3.0,,16.49,49.47,The Westin Long Beach,14.07
,Rony Perez,2025-12-08,AVR14918,Life Water Premium 1L,Bev Water,Shrinkage,1.92,22.0,,9.0,198.0,The Westin Long Beach,42.24
,Rony Perez,2025-12-08,PC11020,NyQuil,Sundry Items,Shrinkage,2.28,1.0,,5.25,5.25,The Westin Long Beach,2.28
,Rony Perez,2025-12-08,AVR26219,FR SLB EL Cubano 8oz,Fresh Food,Shrinkage,3.92,3.0,,13.99,41.97,The Westin Long Beach,11.76
,Rony Perez,2025-12-08,PC10991,Maruchan Lime Chili Shrimp Cup Soup,Hot Food,Shrinkage,0.61,1.0,,3.5,3.5,The Westin Long Beach,0.61
,Rony Perez,2025-12-08,PC10789,Celsius Sparkling Watermelon 12oz,Bev Other,Shrinkage,2.13,5.0,,6.75,33.75,The Westin Long Beach,10.65
,Rony Perez,2025-12-08,PC10901,Cliff Bar White Chocolate Macadamia,Healthy Bars,Shrinkage,1.46,1.0,,4.75,4.75,The Westin Long Beach,1.46
,Rony Perez,2025-12-08,AVR26230,FR SLB Triangle Egg Salad Wheat,Fresh Food,Shrinkage,1.99,2.0,,8.99,17.98,The Westin Long Beach,3.98
,Rony Perez,2025-12-08,AVR00145,Lays Original 2.25oz,Chips,Shrinkage,1.33,3.0,,6.25,18.75,The Westin Long Beach,3.99
,Rony Perez,2025-12-08,PC11008,Nature Valley Granola Peanut Butter,Healthy Bars,Shrinkage,0.5,3.0,,3.25,9.75,The Westin Long Beach,1.5
,Rony Perez,2025-12-08,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,Frozen Ice Cream,Shrinkage,2.41,5.0,,6.5,32.5,The Westin Long Beach,12.05
,Eduardo Velasco,2025-12-08,PC10808,Monster 16oz,Bev Energy Drinks,Shrinkage,1.6,6.0,,6.75,40.5,The Westin Long Beach,9.6
,Rony Perez,2025-12-08,AVR17246,Red Bull Red Watermelon 8.4oz,Bev Energy Drinks,Shrinkage,1.78,4.0,,6.75,27.0,The Westin Long Beach,7.12
,Eduardo Velasco,2025-12-08,AVR26229,FR SLB Triangle Tuna Salad Wheat,Fresh Food,Shrinkage,1.92,1.0,,8.99,8.99,The Westin Long Beach,1.92
,Eduardo Velasco,2025-12-08,PC10855,SnakClub Almonds Raw Premium Pack,Nuts,Shrinkage,2.37,6.0,,6.75,40.5,The Westin Long Beach,14.22
,Rony Perez,2025-12-08,AVR00145,Lays Original 2.25oz,Chips,Shrinkage,1.33,6.0,,6.25,37.5,The Westin Long Beach,7.98
,Eduardo Velasco,2025-12-08,PC10852,Alka Seltzer,Sundry Items,Shrinkage,1.87,1.0,,6.0,6.0,The Westin Long Beach,1.87
,Rony Perez,2025-12-08,AVR14655,Dr Pepper Zero 20oz,Bev 20 Oz Bottle,Shrinkage,1.27,1.0,,6.0,6.0,The Westin Long Beach,1.27
,Rony Perez,2025-12-08,AVR00148,Doritos Cool Ranch 2.5oz,Chips,Shrinkage,1.33,1.0,,6.25,6.25,The Westin Long Beach,1.33
,Rony Perez,2025-12-08,PC11045,Rice Krispies Treats Original 1.41oz,Snack,Shrinkage,0.58,1.0,,3.75,3.75,The Westin Long Beach,0.58
,Rony Perez,2025-12-08,PC11039,Pringles Sour Cream & Onion,Chips,Shrinkage,0.73,1.0,,4.75,4.75,The Westin Long Beach,0.73
,Rony Perez,2025-12-08,PC14013,Dole Apple Juice,Bev Juice,Shrinkage,1.54,3.0,,5.75,17.25,The Westin Long Beach,4.62
,Eduardo Velasco,2025-12-08,AVR18526,Fairlife Chocolate Milk 14oz,Bev Other,Shrinkage,1.61,1.0,,6.0,6.0,The Westin Long Beach,1.61
,Rony Perez,2025-12-08,AVR26219,FR SLB EL Cubano 8oz,Fresh Food,Shrinkage,3.92,4.0,,13.99,55.96,The Westin Long Beach,15.68
,Rony Perez,2025-12-08,PC10894,Cheez-It,Snack,Shrinkage,0.47,5.0,,3.25,16.25,The Westin Long Beach,2.35
,Rony Perez,2025-12-08,AVR14641,Hillshire Italian Dry Salame,Fresh,Shrinkage,2.36,2.0,,8.5,17.0,The Westin Long Beach,4.72
,Rony Perez,2025-12-08,PC10876,Boulder Hickory BBQ Chips,Chips,Shrinkage,0.58,6.0,,4.75,28.5,The Westin Long Beach,3.48
,Rony Perez,2025-12-08,AVR26217,FR SLB Croissant Ham,Fresh Food,Shrinkage,3.7,5.0,,12.99,64.95,The Westin Long Beach,18.5
,Rony Perez,2025-12-08,PC10866,Benadryl,Sundry Items,Shrinkage,2.26,1.0,,6.0,6.0,The Westin Long Beach,2.26
,Eduardo Velasco,2025-12-08,AVR15125,RXBAR Protein Blueberry,Healthy Bars,Shrinkage,1.8,3.0,,4.75,14.25,The Westin Long Beach,5.4
,Rony Perez,2025-12-08,AVR20024,Burt's Bees Cucumber & Mint Facial Towelettes,Sundry Items,Shrinkage,1.85,3.0,,6.0,18.0,The Westin Long Beach,5.55
,Rony Perez,2025-12-08,AVR14641,Hillshire Italian Dry Salame,Fresh,Shrinkage,2.36,2.0,,8.5,17.0,The Westin Long Beach,4.72
,Rony Perez,2025-12-08,AVR19999,Pepsi Zero Sugar 20oz,Bev 20 Oz Bottle,Shrinkage,1.05,1.0,,6.0,6.0,The Westin Long Beach,1.05
,Rony Perez,2025-12-08,PC11024,Otis Muffin Banana Nut,Pastry,Shrinkage,0.88,1.0,,3.75,3.75,The Westin Long Beach,0.88
,Rony Perez,2025-12-08,PC10946,Grandmas Chocolate Chip Cookie,Cookies & Crackers,Shrinkage,0.61,3.0,,4.5,13.5,The Westin Long Beach,1.83
,Rony Perez,2025-12-08,AVR14642,Hillshire Genoa Salame,Fresh,Shrinkage,2.36,2.0,,8.5,17.0,The Westin Long Beach,4.72
,Eduardo Velasco,2025-12-08,PC10882,Butterfinger,Candy,Shrinkage,1.13,3.0,,4.25,12.75,The Westin Long Beach,3.39
,Rony Perez,2025-12-08,AVR20474,Lays Chile Lemon 2.25oz,Chips,Shrinkage,1.33,3.0,,6.25,18.75,The Westin Long Beach,3.99
