Location,Product ID,Quantity_Start,Quantity_End,Total_Depletion,Sales_Quantity,Sales_Value,Known_Adjustments_Qty,Shrinkage_Qty,Implied_Unit_Price,Shrinkage_Value
Hotel Dena,PC10825,,,,79.0,533.25,7.0,,6.75,
Hotel Dena,PC10827,,,,86.0,580.5,9.0,,6.75,
Hotel Dena,PC10831,,,,127.0,886.2,3.0,,6.977952755905513,
Hotel Dena,PC10850,,,,70.0,367.5,3.0,,5.25,
Hotel Dena,PC10851,,,,51.0,331.5,10.0,,6.5,
Hotel Dena,PC10852,,,,4.0,21.0,0.0,,5.25,
Hotel Dena,PC10855,,,,9.0,60.75,0.0,,6.75,
Hotel Dena,PC10856,,,,23.0,143.75,0.0,,6.25,
Hotel Dena,PC10861,,,,22.0,197.78,5.0,,8.99,
Hotel Dena,PC10866,,,,11.0,57.75,0.0,,5.25,
Hotel Dena,PC10874,,,,27.0,108.0,0.0,,4.0,
Hotel Dena,PC10875,,,,13.0,52.0,2.0,,4.0,
Hotel Dena,PC10876,,,,71.0,266.25,22.0,,3.75,
Hotel Dena,PC10877,,,,66.0,247.5,3.0,,3.75,
Hotel Dena,PC10881,,,,29.0,152.25,1.0,,5.25,
Hotel Dena,PC10882,,,,18.0,81.0,12.0,,4.5,
Hotel Dena,PC10884,,,,36.0,178.0,1.0,,4.944444444444445,
Hotel Dena,PC10886,,,,39.0,195.0,0.0,,5.0,
Hotel Dena,PC10888,,,,8.0,42.0,0.0,,5.25,
Hotel Dena,PC10894,,,,53.0,172.25,1.0,,3.25,
Hotel Dena,PC10895,,,,25.0,79.95,3.0,,3.198,
Hotel Dena,PC10896,,,,11.0,57.75,0.0,,5.25,
Hotel Dena,PC10897,,,,22.0,115.5,12.0,,5.25,
Hotel Dena,PC10899,,,,47.0,223.25,5.0,,4.75,
Hotel Dena,PC10900,,,,39.0,185.25,2.0,,4.75,
Hotel Dena,PC10901,,,,25.0,118.75,3.0,,4.75,
Hotel Dena,PC10906,,,,18.0,94.5,1.0,,5.25,
Hotel Dena,PC10907,,,,135.0,706.65,2.0,,5.234444444444445,
Hotel Dena,PC10909,,,,36.0,189.0,1.0,,5.25,
Hotel Dena,PC10934,,,,27.0,166.25,2.0,,6.157407407407407,
Hotel Dena,PC10935,,,,31.0,188.75,6.0,,6.088709677419355,
Hotel Dena,PC10941,,,,30.0,195.0,1.0,,6.5,
Hotel Dena,PC10943,,,,35.0,183.75,3.0,,5.25,
Hotel Dena,PC10944,,,,13.0,68.25,0.0,,5.25,
Hotel Dena,PC10946,,,,34.0,153.0,25.0,,4.5,
Hotel Dena,PC10947,,,,25.0,112.5,12.0,,4.5,
Hotel Dena,PC10955,,,,15.0,90.0,6.0,,6.0,
Hotel Dena,PC10961,,,,15.0,78.75,0.0,,5.25,
Hotel Dena,PC10962,,,,30.0,157.5,1.0,,5.25,
Hotel Dena,PC10964,,,,5.0,18.75,2.0,,3.75,
Hotel Dena,PC10965,,,,7.0,26.25,4.0,,3.75,
Hotel Dena,PC10968,,,,27.0,141.75,1.0,,5.25,
Hotel Dena,PC10969,,,,30.0,157.5,0.0,,5.25,
Hotel Dena,PC10970,,,,48.0,252.0,5.0,,5.25,
Hotel Dena,PC10971,,,,50.0,300.0,5.0,,6.0,
Hotel Dena,PC10984,,,,72.0,324.0,14.0,,4.5,
Hotel Dena,PC10986,,,,48.0,216.0,4.0,,4.5,
Hotel Dena,PC10994,,,,4.0,21.0,0.0,,5.25,
Hotel Dena,PC10997,,,,188.0,984.9,67.0,,5.238829787234042,
Hotel Dena,PC11005,,,,12.0,63.0,3.0,,5.25,
Hotel Dena,PC11007,,,,32.0,104.0,1.0,,3.25,
Hotel Dena,PC11008,,,,13.0,42.25,1.0,,3.25,
Hotel Dena,PC11010,,,,94.0,775.5,35.0,,8.25,
Hotel Dena,PC11018,,,,13.0,52.0,14.0,,4.0,
Hotel Dena,PC11019,,,,18.0,72.0,32.0,,4.0,
Hotel Dena,PC11020,,,,27.0,141.75,1.0,,5.25,
Hotel Dena,PC11021,,,,21.0,110.25,1.0,,5.25,
Hotel Dena,PC11024,,,,69.0,258.75,22.0,,3.75,
Hotel Dena,PC11027,,,,16.0,60.0,5.0,,3.75,
Hotel Dena,PC11028,,,,30.0,157.5,6.0,,5.25,
Hotel Dena,PC11040,,,,11.0,41.25,0.0,,3.75,
Hotel Dena,PC11043,,,,37.0,166.5,41.0,,4.5,
Hotel Dena,PC11045,,,,31.0,116.25,5.0,,3.75,
Hotel Dena,PC11050,,,,14.0,66.5,1.0,,4.75,
Hotel Dena,PC11051,,,,20.0,95.0,0.0,,4.75,
Hotel Dena,PC11054,,,,26.0,134.4,2.0,,5.1692307692307695,
Hotel Dena,PC11061,,,,21.0,94.5,7.0,,4.5,
Hotel Dena,PC11062,,,,19.0,85.5,9.0,,4.5,
Hotel Dena,PC11064,,,,85.0,442.05,30.0,,5.200588235294118,
Hotel Dena,PC11068,,,,25.0,112.5,7.0,,4.5,
Hotel Dena,PC11078,,,,10.0,52.5,12.0,,5.25,
Hotel Dena,PC11081,,,,23.0,103.5,6.0,,4.5,
Hotel Dena,PC11087,,,,17.0,89.25,0.0,,5.25,
Hotel Dena,PC11088,,,,48.0,249.9,13.0,,5.20625,
Hotel Dena,PC11091,,,,47.0,176.25,25.0,,3.75,
Hotel Dena,PC11092,,,,50.0,260.4,6.0,,5.207999999999999,
Hotel Dena,PC11101,,,,46.0,184.0,34.0,,4.0,
Hotel Dena,PC11156,,,,146.0,876.0,25.0,,6.0,
Hotel Dena,PC14013,,,,112.0,672.0,30.0,,6.0,
Hotel Dena,PC14015,,,,568.0,3408.0,77.0,,6.0,
Hotel Dena,PC14016,,,,137.0,924.75,14.0,,6.75,
Hotel Dena,PC14363,,,,19.0,76.0,1.0,,4.0,
Hotel Dena,PC14367,,,,13.0,52.0,1.0,,4.0,
Hotel Dena,PC16264,,,,87.0,522.0,17.0,,6.0,
Hotel Dena,PC16271,,,,92.0,621.0,23.0,,6.75,
Hotel Dena,PC16483,,,,59.0,309.75,24.0,,5.25,
Hotel Dena,PC16485,,,,26.0,123.5,19.0,,4.75,
Hotel Dena,PC16495,,,,37.0,231.25,1.0,,6.25,
Hotel Dena,PC16496,,,,17.0,106.25,1.0,,6.25,
Hotel Dena,PC16510,,,,41.0,368.59,9.0,,8.99,
Hotel Dena,PC16529,,,,19.0,99.75,6.0,,5.25,
Hotel Dena,PC19049,,,,6.0,22.5,0.0,,3.75,
Hotel Dena,PC19076,,,,205.0,1227.6,10.0,,5.988292682926829,
Hotel Dena,PC21853,,,,119.0,743.75,64.0,,6.25,
Hotel Dena,PC21863,,,,19.0,99.75,0.0,,5.25,
Hotel Emporium Inc.,AVR14655,,,,,,14.0,,4.941787439613527,
Hotel Emporium Inc.,AVR16059,,,,,,12.0,,3.8168686868686867,
Hotel Emporium Inc.,AVR16060,,,,,,12.0,,0.0,
Hotel Emporium Inc.,AVR16196,,,,,,5.0,,0.0,
Hotel Emporium Inc.,AVR17376,,,,,,27.0,,9.260504201680673,
Hotel Emporium Inc.,AVR18758,,,,,,7.0,,6.561138790035588,
Hotel Emporium Inc.,AVR19406,,,,,,5.0,,7.161714285714286,
Hotel Emporium Inc.,AVR19413,,,,,,8.0,,3.394090909090909,
Hotel Emporium Inc.,AVR19466,,,,,,6.0,,4.9206896551724135,
Hotel Emporium Inc.,AVR19515,,,,,,4.0,,26.573809523809523,
Hotel Emporium Inc.,AVR19516,,,,,,4.0,,0.0,
Hotel Emporium Inc.,AVR19517,,,,,,4.0,,21.50808988764045,
Hotel Emporium Inc.,AVR19900,,,,,,6.0,,7.25,
Hotel Emporium Inc.,AVR20000,,,,,,14.0,,5.060294117647059,
Hotel Emporium Inc.,AVR20530,,,,,,28.0,,7.0,
Hotel Emporium Inc.,PC00885,,,,,,14.0,,4.329781906300485,
Hotel Emporium Inc.,PC00886,,,,,,14.0,,4.532372214941022,
Hotel Emporium Inc.,PC00889,,,,,,12.0,,3.6051875,
Hotel Emporium Inc.,PC10793,,,,,,13.0,,4.682279855247286,
Hotel Emporium Inc.,PC10807,,,,,,7.0,,4.643364928909953,
Hotel Emporium Inc.,PC10808,,,,,,8.0,,5.086275167785235,
Hotel Emporium Inc.,PC10811,,,,,,8.0,,5.709907749077491,
Hotel Emporium Inc.,PC10812,,,,,,14.0,,4.928947368421053,
Hotel Emporium Inc.,PC10825,,,,,,7.0,,5.591338432122371,
Hotel Emporium Inc.,PC10827,,,,,,8.0,,5.769159663865547,
Hotel Emporium Inc.,PC10831,,,,,,8.0,,5.5756250000000005,
Hotel Emporium Inc.,PC10850,,,,,,8.0,,5.670547945205479,
Hotel Emporium Inc.,PC10859,,,,,,8.0,,5.984375,
Hotel Emporium Inc.,PC10874,,,,,,8.0,,3.6501,
Hotel Emporium Inc.,PC10875,,,,,,8.0,,3.948205128205128,
Hotel Emporium Inc.,PC10876,,,,,,6.0,,3.525806451612903,
Hotel Emporium Inc.,PC10881,,,,,,6.0,,5.13804347826087,
Hotel Emporium Inc.,PC10882,,,,,,12.0,,4.0625,
Hotel Emporium Inc.,PC10886,,,,,,6.0,,4.522435897435898,
Hotel Emporium Inc.,PC10889,,,,,,6.0,,3.254289340101523,
Hotel Emporium Inc.,PC10891,,,,,,6.0,,3.189061488673139,
Hotel Emporium Inc.,PC10897,,,,,,8.0,,6.326271186440678,
Hotel Emporium Inc.,PC10899,,,,,,12.0,,4.73656862745098,
Hotel Emporium Inc.,PC10900,,,,,,12.0,,4.4875384615384615,
Hotel Emporium Inc.,PC10909,,,,,,8.0,,5.685714285714286,
Hotel Emporium Inc.,PC10932,,,,,,6.0,,3.0494613583138177,
Hotel Emporium Inc.,PC10941,,,,,,5.0,,6.645381679389312,
Hotel Emporium Inc.,PC10955,,,,,,12.0,,5.143415492957747,
Hotel Emporium Inc.,PC10971,,,,,,12.0,,5.033797216699801,
Hotel Emporium Inc.,PC10972,,,,,,8.0,,3.5295104895104896,
Hotel Emporium Inc.,PC10984,,,,,,11.0,,3.602011385199241,
Hotel Emporium Inc.,PC10997,,,,,,8.0,,3.303888888888889,
Hotel Emporium Inc.,PC11004,,,,,,4.0,,2.9545228215767634,
Hotel Emporium Inc.,PC11011,,,,,,6.0,,4.771028037383178,
Hotel Emporium Inc.,PC11015,,,,,,5.0,,4.71246511627907,
Hotel Emporium Inc.,PC11028,,,,,,8.0,,5.707089552238806,
Hotel Emporium Inc.,PC11040,,,,,,6.0,,3.875,
Hotel Emporium Inc.,PC11043,,,,,,11.0,,3.5650450450450455,
Hotel Emporium Inc.,PC11061,,,,,,12.0,,3.8477391304347828,
Hotel Emporium Inc.,PC11063,,,,,,5.0,,3.7610245901639345,
Hotel Emporium Inc.,PC11068,,,,,,12.0,,3.792651515151515,
Hotel Emporium Inc.,PC11092,,,,,,8.0,,5.6119658119658125,
Hotel Emporium Inc.,PC14016,,,,,,14.0,,5.890761904761905,
Hotel Emporium Inc.,PC16271,,,,,,14.0,,5.642926829268292,
Hotel Emporium Inc.,PC16483,,,,,,5.0,,5.407573529411764,
Hotel Emporium Inc.,PC19076,,,,,,16.0,,4.568646864686468,
Hotel Emporium Inc.,PC21854,,,,,,14.0,,5.840561224489796,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR00140,,,,21.0,109.05,3.0,,5.192857142857143,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR00141,,,,16.0,97.75,3.0,,6.109375,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR00144,,,,22.0,110.3,3.0,,5.013636363636364,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR00145,,,,12.0,70.3,5.0,,5.858333333333333,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR00147,,,,10.0,50.55,5.0,,5.055,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR00148,,,,5.0,28.75,3.0,,5.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR00149,,,,17.0,85.0,2.0,,5.0,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR00150,,,,18.0,103.2,4.0,,5.733333333333333,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR00156,,,,6.0,38.2,14.0,,6.366666666666667,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR00601,,,,15.0,84.35,5.0,,5.623333333333333,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR09658,,,,8.0,44.0,10.0,,5.5,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR14634,,,,6.0,25.75,2.0,,4.291666666666667,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR14655,,,,13.0,59.6,8.0,,4.584615384615384,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR14918,,,,153.0,1305.5,9.0,,8.532679738562091,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR15123,,,,2.0,12.0,0.0,,6.0,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR15125,,,,2.0,11.75,0.0,,5.875,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR15436,,,,3.0,14.25,0.0,,4.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR16058,,,,,,3.0,,4.120833333333334,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR16128,,,,2.0,17.5,0.0,,8.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR17147,,,,8.0,44.0,17.0,,5.5,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR17246,,,,2.0,13.5,0.0,,6.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR17394,,,,2.0,12.5,0.0,,6.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR17700,,,,15.0,121.5,1.0,,8.1,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR17709,,,,4.0,54.5,14.0,,13.625,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR18805,,,,,,2.0,,11.325,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR18857,,,,2.0,12.5,0.0,,6.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR19406,,,,3.0,23.25,3.0,,7.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR19407,,,,2.0,18.0,1.0,,9.0,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR19408,,,,4.0,22.0,0.0,,5.5,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR19411,,,,1.0,5.75,1.0,,5.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR19412,,,,,,1.0,,5.5,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR19414,,,,1.0,7.5,2.0,,7.5,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR19420,,,,13.0,81.9,0.0,,6.300000000000001,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR19421,,,,10.0,65.0,1.0,,6.5,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR19464,,,,3.0,23.25,0.0,,7.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR19466,,,,6.0,30.8,1.0,,5.133333333333334,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR19467,,,,3.0,16.5,2.0,,5.5,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR19510,,,,16.0,100.25,3.0,,6.265625,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR19511,,,,8.0,50.0,5.0,,6.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR19517,,,,5.0,112.45,0.0,,22.490000000000002,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR19716,,,,2.0,54.98,0.0,,27.49,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR19999,,,,12.0,59.6,1.0,,4.966666666666667,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR20000,,,,22.0,110.0,0.0,,5.0,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR20474,,,,14.0,83.0,2.0,,5.928571428571429,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR20752,,,,11.0,69.8,17.0,,6.345454545454545,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR21356,,,,1.0,9.25,1.0,,9.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR22118,,,,3.0,17.5,2.0,,5.833333333333333,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR23097,,,,16.0,91.2,29.0,,5.7,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR23602,,,,3.0,15.0,0.0,,5.0,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR24440,,,,3.0,17.25,0.0,,5.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR24779,,,,7.0,47.25,0.0,,6.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR24780,,,,12.0,67.5,1.0,,5.625,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR25510,,,,1.0,5.75,0.0,,5.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR25675,,,,7.0,42.15,2.0,,6.021428571428571,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR25677,,,,3.0,17.3,1.0,,5.766666666666667,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR25678,,,,5.0,34.5,1.0,,6.9,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR25913,,,,10.0,62.5,9.0,,6.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR25914,,,,4.0,25.25,19.0,,6.3125,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR25916,,,,9.0,44.4,4.0,,4.933333333333334,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR27451,,,,3.0,21.75,0.0,,7.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,AVR27452,,,,2.0,14.5,1.0,,7.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC00889,,,,21.0,87.8,12.0,,4.180952380952381,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10725,,,,41.0,247.0,6.0,,6.024390243902439,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10788,,,,11.0,69.4,1.0,,6.3090909090909095,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10789,,,,9.0,55.9,9.0,,6.211111111111111,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10793,,,,21.0,108.0,16.0,,5.142857142857143,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10798,,,,25.0,147.75,0.0,,5.91,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10808,,,,16.0,75.8,0.0,,4.7375,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10811,,,,25.0,154.95,4.0,,6.1979999999999995,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10812,,,,15.0,79.0,2.0,,5.266666666666667,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10813,,,,6.0,36.4,0.0,,6.066666666666666,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10821,,,,37.0,175.6,46.0,,4.745945945945945,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10825,,,,4.0,24.05,0.0,,6.0125,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10827,,,,12.0,80.0,0.0,,6.666666666666667,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10831,,,,5.0,33.75,1.0,,6.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10832,,,,6.0,35.65,0.0,,5.941666666666666,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10850,,,,6.0,35.4,0.0,,5.8999999999999995,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10851,,,,2.0,11.5,1.0,,5.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10852,,,,,,1.0,,5.7109375,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10855,,,,1.0,7.5,0.0,,7.5,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10856,,,,5.0,30.0,0.0,,6.0,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10859,,,,5.0,31.25,0.0,,6.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10866,,,,2.0,12.5,0.0,,6.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10874,,,,3.0,13.75,0.0,,4.583333333333333,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10875,,,,3.0,11.95,0.0,,3.983333333333333,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10882,,,,5.0,21.25,3.0,,4.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10884,,,,2.0,9.5,0.0,,4.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10886,,,,3.0,14.5,2.0,,4.833333333333333,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10888,,,,4.0,25.0,0.0,,6.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10894,,,,5.0,16.05,3.0,,3.21,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10895,,,,4.0,15.0,0.0,,3.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10896,,,,1.0,8.75,0.0,,8.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10897,,,,3.0,26.25,0.0,,8.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10899,,,,2.0,10.5,0.0,,5.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10901,,,,2.0,10.75,1.0,,5.375,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10906,,,,2.0,12.5,1.0,,6.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10907,,,,55.0,483.5,3.0,,8.790909090909091,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10909,,,,6.0,37.5,3.0,,6.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10934,,,,7.0,47.75,17.0,,6.821428571428571,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10935,,,,5.0,31.05,15.0,,6.21,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10936,,,,10.0,39.6,4.0,,3.96,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10937,,,,10.0,32.7,17.0,,3.2700000000000005,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10939,,,,1.0,4.25,18.0,,4.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10941,,,,5.0,37.5,3.0,,7.5,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10943,,,,8.0,50.0,0.0,,6.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10944,,,,4.0,35.0,0.0,,8.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10955,,,,4.0,21.35,8.0,,5.3375,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10958,,,,15.0,63.75,16.0,,4.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10971,,,,18.0,93.15,5.0,,5.175000000000001,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10972,,,,12.0,42.8,9.0,,3.5666666666666664,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10984,,,,19.0,73.75,3.0,,3.8815789473684212,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10986,,,,10.0,43.25,1.0,,4.325,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10988,,,,7.0,34.65,5.0,,4.95,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10989,,,,18.0,73.0,3.0,,4.055555555555555,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10990,,,,4.0,16.0,1.0,,4.0,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10991,,,,6.0,23.7,3.0,,3.9499999999999997,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10992,,,,3.0,18.0,0.0,,6.0,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10993,,,,5.0,25.2,0.0,,5.04,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC10997,,,,33.0,154.85,16.0,,4.692424242424242,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11002,,,,2.0,12.5,0.0,,6.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11005,,,,5.0,31.25,0.0,,6.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11010,,,,12.0,102.65,23.0,,8.554166666666667,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11013,,,,6.0,29.4,1.0,,4.8999999999999995,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11016,,,,2.0,10.5,1.0,,5.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11020,,,,1.0,6.25,2.0,,6.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11021,,,,2.0,17.5,1.0,,8.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11028,,,,6.0,38.0,1.0,,6.333333333333333,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11035,,,,4.0,10.2,3.0,,2.55,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11040,,,,1.0,4.75,2.0,,4.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11042,,,,2.0,12.25,1.0,,6.125,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11043,,,,10.0,40.8,10.0,,4.08,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11045,,,,,,1.0,,3.4040331491712705,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11051,,,,2.0,10.5,1.0,,5.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11054,,,,4.0,35.0,0.0,,8.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11061,,,,1.0,4.25,0.0,,4.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11062,,,,3.0,12.75,3.0,,4.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11064,,,,18.0,93.15,30.0,,5.175000000000001,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11068,,,,3.0,12.75,2.0,,4.25,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11073,,,,4.0,46.0,6.0,,11.5,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11078,,,,1.0,8.75,0.0,,8.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11087,,,,3.0,26.5,0.0,,8.833333333333334,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11091,,,,8.0,34.5,5.0,,4.3125,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11092,,,,9.0,52.0,3.0,,5.777777777777778,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11101,,,,5.0,22.5,1.0,,4.5,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC11156,,,,41.0,188.4,22.0,,4.595121951219513,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC14013,,,,15.0,79.1,2.0,,5.2733333333333325,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC14014,,,,8.0,87.65,8.0,,10.95625,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC14015,,,,80.0,455.3,6.0,,5.69125,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC14364,,,,2.0,7.5,2.0,,3.75,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC14367,,,,3.0,13.5,0.0,,4.5,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC16264,,,,15.0,83.5,8.0,,5.566666666666666,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC16271,,,,28.0,165.55,7.0,,5.9125000000000005,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC16273,,,,8.0,40.0,0.0,,5.0,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC16483,,,,3.0,12.95,0.0,,4.316666666666666,
Hyatt House Los Angeles-LAX-Manhattan Beach,PC16501,,,,4.0,46.25,5.0,,11.5625,
