Location,Product ID,Quantity,Value
Ayres Hotel Fountain Valley,PC00885,31,131.75
Ayres Hotel Fountain Valley,PC00886,46,193.8
Ayres Hotel Fountain Valley,PC00887,20,85.0
Ayres Hotel Fountain Valley,PC00888,128,640.0
Ayres Hotel Fountain Valley,PC00889,19,76.0
Ayres Hotel Fountain Valley,PC10726,209,1567.5
Ayres Hotel Fountain Valley,PC10790,18,74.8
Ayres Hotel Fountain Valley,PC10793,22,93.5
Ayres Hotel Fountain Valley,PC10805,8,38.0
Ayres Hotel Fountain Valley,PC10808,1,5.75
Ayres Hotel Fountain Valley,PC10811,21,116.15
Ayres Hotel Fountain Valley,PC10825,18,103.5
Ayres Hotel Fountain Valley,PC10831,5,26.25
Ayres Hotel Fountain Valley,PC10850,7,36.75
Ayres Hotel Fountain Valley,PC10866,1,5.25
Ayres Hotel Fountain Valley,PC10874,6,24.0
Ayres Hotel Fountain Valley,PC10875,3,12.0
Ayres Hotel Fountain Valley,PC10876,12,46.4
Ayres Hotel Fountain Valley,PC10889,28,112.0
Ayres Hotel Fountain Valley,PC10891,10,40.0
Ayres Hotel Fountain Valley,PC10907,21,126.0
Ayres Hotel Fountain Valley,PC10931,9,36.0
Ayres Hotel Fountain Valley,PC10932,7,28.0
Ayres Hotel Fountain Valley,PC10934,1,6.5
Ayres Hotel Fountain Valley,PC10936,9,45.0
Ayres Hotel Fountain Valley,PC10938,13,52.0
Ayres Hotel Fountain Valley,PC10941,18,117.0
Ayres Hotel Fountain Valley,PC10943,4,21.0
Ayres Hotel Fountain Valley,PC10944,4,24.0
Ayres Hotel Fountain Valley,PC10955,12,63.0
Ayres Hotel Fountain Valley,PC10958,4,16.0
Ayres Hotel Fountain Valley,PC10959,13,52.0
Ayres Hotel Fountain Valley,PC10978,4,16.0
Ayres Hotel Fountain Valley,PC10984,21,84.0
Ayres Hotel Fountain Valley,PC10989,15,60.0
Ayres Hotel Fountain Valley,PC11010,28,231.0
Ayres Hotel Fountain Valley,PC11013,7,42.0
Ayres Hotel Fountain Valley,PC11015,9,54.0
Ayres Hotel Fountain Valley,PC11021,5,26.25
Ayres Hotel Fountain Valley,PC11028,4,21.0
Ayres Hotel Fountain Valley,PC11035,6,24.0
Ayres Hotel Fountain Valley,PC11038,10,42.5
Ayres Hotel Fountain Valley,PC11042,23,120.75
Ayres Hotel Fountain Valley,PC11043,31,124.0
Ayres Hotel Fountain Valley,PC11045,6,24.0
Ayres Hotel Fountain Valley,PC11054,2,10.5
Ayres Hotel Fountain Valley,PC11061,5,20.0
Ayres Hotel Fountain Valley,PC11063,9,36.0
Ayres Hotel Fountain Valley,PC11064,18,94.5
Ayres Hotel Fountain Valley,PC11074,10,109.9
Ayres Hotel Fountain Valley,PC11081,15,60.0
Ayres Hotel Fountain Valley,PC11091,19,76.0
Ayres Hotel Fountain Valley,PC11092,7,36.75
Ayres Hotel Fountain Valley,PC11101,11,46.75
Ayres Hotel Fountain Valley,PC11157,66,297.0
Ayres Hotel Fountain Valley,PC14016,26,149.5
Ayres Hotel Fountain Valley,PC16274,26,149.5
Ayres Hotel Fountain Valley,PC16533,30,105.0
Ayres Hotel Fountain Valley,PC16535,15,52.5
Ayres Hotel Fountain Valley,PC19076,38,161.5
Ayres Hotel Fountain Valley,PC21853,49,306.25
Ayres Hotel Fountain Valley,PC21854,46,253.0
Ayres Hotel Fountain Valley,PC21863,6,31.5
Ayres Hotel Manhattan Beach Hawthorne,AVR00156,15,93.75
Ayres Hotel Manhattan Beach Hawthorne,AVR14655,12,51.0
Ayres Hotel Manhattan Beach Hawthorne,AVR15123,1,5.5
Ayres Hotel Manhattan Beach Hawthorne,AVR15125,5,25.0
Ayres Hotel Manhattan Beach Hawthorne,AVR15434,2,8.0
Ayres Hotel Manhattan Beach Hawthorne,AVR15436,2,8.0
Ayres Hotel Manhattan Beach Hawthorne,AVR16059,3,12.0
Ayres Hotel Manhattan Beach Hawthorne,AVR16128,1,5.25
Ayres Hotel Manhattan Beach Hawthorne,AVR17246,4,23.0
Ayres Hotel Manhattan Beach Hawthorne,AVR17394,1,5.25
Ayres Hotel Manhattan Beach Hawthorne,AVR17700,11,63.25
Ayres Hotel Manhattan Beach Hawthorne,AVR17707,2,10.5
Ayres Hotel Manhattan Beach Hawthorne,AVR17709,2,25.98
Ayres Hotel Manhattan Beach Hawthorne,AVR18525,11,71.5
Ayres Hotel Manhattan Beach Hawthorne,AVR18526,6,31.5
Ayres Hotel Manhattan Beach Hawthorne,AVR18528,11,57.75
Ayres Hotel Manhattan Beach Hawthorne,AVR18758,21,136.5
Ayres Hotel Manhattan Beach Hawthorne,AVR18805,1,11.0
Ayres Hotel Manhattan Beach Hawthorne,AVR19407,5,41.25
Ayres Hotel Manhattan Beach Hawthorne,AVR19408,5,23.75
Ayres Hotel Manhattan Beach Hawthorne,AVR19409,3,13.5
Ayres Hotel Manhattan Beach Hawthorne,AVR19414,6,40.5
Ayres Hotel Manhattan Beach Hawthorne,AVR19420,8,44.0
Ayres Hotel Manhattan Beach Hawthorne,AVR19421,4,23.0
Ayres Hotel Manhattan Beach Hawthorne,AVR19464,1,7.25
Ayres Hotel Manhattan Beach Hawthorne,AVR19465,11,55.0
Ayres Hotel Manhattan Beach Hawthorne,AVR19467,6,30.0
Ayres Hotel Manhattan Beach Hawthorne,AVR19517,1,20.99
Ayres Hotel Manhattan Beach Hawthorne,AVR20335,2,8.0
Ayres Hotel Manhattan Beach Hawthorne,AVR22118,2,10.0
Ayres Hotel Manhattan Beach Hawthorne,AVR23097,10,52.5
Ayres Hotel Manhattan Beach Hawthorne,PC00885,31,131.75
Ayres Hotel Manhattan Beach Hawthorne,PC00886,21,89.25
Ayres Hotel Manhattan Beach Hawthorne,PC00887,10,42.5
Ayres Hotel Manhattan Beach Hawthorne,PC00888,38,190.0
Ayres Hotel Manhattan Beach Hawthorne,PC00889,12,48.0
Ayres Hotel Manhattan Beach Hawthorne,PC10726,89,667.5
Ayres Hotel Manhattan Beach Hawthorne,PC10788,5,28.75
Ayres Hotel Manhattan Beach Hawthorne,PC10789,1,5.75
Ayres Hotel Manhattan Beach Hawthorne,PC10790,29,123.25
Ayres Hotel Manhattan Beach Hawthorne,PC10793,16,68.0
Ayres Hotel Manhattan Beach Hawthorne,PC10796,3,12.75
Ayres Hotel Manhattan Beach Hawthorne,PC10798,6,34.5
Ayres Hotel Manhattan Beach Hawthorne,PC10805,2,9.5
Ayres Hotel Manhattan Beach Hawthorne,PC10806,8,34.0
Ayres Hotel Manhattan Beach Hawthorne,PC10807,6,28.5
Ayres Hotel Manhattan Beach Hawthorne,PC10808,1,5.75
Ayres Hotel Manhattan Beach Hawthorne,PC10811,14,80.5
Ayres Hotel Manhattan Beach Hawthorne,PC10825,7,40.25
Ayres Hotel Manhattan Beach Hawthorne,PC10827,5,28.75
Ayres Hotel Manhattan Beach Hawthorne,PC10831,8,42.0
Ayres Hotel Manhattan Beach Hawthorne,PC10832,5,26.25
Ayres Hotel Manhattan Beach Hawthorne,PC10850,7,36.75
Ayres Hotel Manhattan Beach Hawthorne,PC10851,8,42.0
Ayres Hotel Manhattan Beach Hawthorne,PC10874,1,4.0
Ayres Hotel Manhattan Beach Hawthorne,PC10875,1,4.0
Ayres Hotel Manhattan Beach Hawthorne,PC10882,4,16.0
Ayres Hotel Manhattan Beach Hawthorne,PC10888,1,5.25
Ayres Hotel Manhattan Beach Hawthorne,PC10889,10,40.0
Ayres Hotel Manhattan Beach Hawthorne,PC10891,6,24.0
Ayres Hotel Manhattan Beach Hawthorne,PC10892,6,24.0
Ayres Hotel Manhattan Beach Hawthorne,PC10893,12,48.0
Ayres Hotel Manhattan Beach Hawthorne,PC10894,12,42.0
Ayres Hotel Manhattan Beach Hawthorne,PC10895,5,17.5
Ayres Hotel Manhattan Beach Hawthorne,PC10897,4,21.0
Ayres Hotel Manhattan Beach Hawthorne,PC10899,3,15.0
Ayres Hotel Manhattan Beach Hawthorne,PC10900,2,10.0
Ayres Hotel Manhattan Beach Hawthorne,PC10906,3,15.75
Ayres Hotel Manhattan Beach Hawthorne,PC10907,14,73.5
Ayres Hotel Manhattan Beach Hawthorne,PC10909,5,26.25
Ayres Hotel Manhattan Beach Hawthorne,PC10925,5,20.0
Ayres Hotel Manhattan Beach Hawthorne,PC10931,5,20.0
Ayres Hotel Manhattan Beach Hawthorne,PC10932,10,40.0
Ayres Hotel Manhattan Beach Hawthorne,PC10937,5,18.75
Ayres Hotel Manhattan Beach Hawthorne,PC10938,3,11.25
Ayres Hotel Manhattan Beach Hawthorne,PC10941,4,26.0
Ayres Hotel Manhattan Beach Hawthorne,PC10944,1,5.25
Ayres Hotel Manhattan Beach Hawthorne,PC10946,2,8.0
Ayres Hotel Manhattan Beach Hawthorne,PC10947,1,4.0
Ayres Hotel Manhattan Beach Hawthorne,PC10955,2,10.5
Ayres Hotel Manhattan Beach Hawthorne,PC10958,3,11.25
Ayres Hotel Manhattan Beach Hawthorne,PC10959,5,18.75
Ayres Hotel Manhattan Beach Hawthorne,PC10961,7,38.5
Ayres Hotel Manhattan Beach Hawthorne,PC10962,1,5.5
Ayres Hotel Manhattan Beach Hawthorne,PC10971,9,47.25
Ayres Hotel Manhattan Beach Hawthorne,PC10972,3,12.0
Ayres Hotel Manhattan Beach Hawthorne,PC10978,5,20.0
Ayres Hotel Manhattan Beach Hawthorne,PC10984,5,20.0
Ayres Hotel Manhattan Beach Hawthorne,PC10986,4,16.0
Ayres Hotel Manhattan Beach Hawthorne,PC10988,1,6.0
Ayres Hotel Manhattan Beach Hawthorne,PC10989,7,28.0
Ayres Hotel Manhattan Beach Hawthorne,PC10990,2,8.0
Ayres Hotel Manhattan Beach Hawthorne,PC10991,2,8.0
Ayres Hotel Manhattan Beach Hawthorne,PC11002,2,10.5
Ayres Hotel Manhattan Beach Hawthorne,PC11004,2,8.0
Ayres Hotel Manhattan Beach Hawthorne,PC11010,12,99.0
Ayres Hotel Manhattan Beach Hawthorne,PC11011,5,30.0
Ayres Hotel Manhattan Beach Hawthorne,PC11013,3,18.0
Ayres Hotel Manhattan Beach Hawthorne,PC11015,2,12.0
Ayres Hotel Manhattan Beach Hawthorne,PC11020,2,10.5
Ayres Hotel Manhattan Beach Hawthorne,PC11021,5,26.25
Ayres Hotel Manhattan Beach Hawthorne,PC11024,3,12.0
Ayres Hotel Manhattan Beach Hawthorne,PC11025,6,24.0
Ayres Hotel Manhattan Beach Hawthorne,PC11026,1,4.0
Ayres Hotel Manhattan Beach Hawthorne,PC11035,5,20.0
Ayres Hotel Manhattan Beach Hawthorne,PC11038,4,16.0
Ayres Hotel Manhattan Beach Hawthorne,PC11039,5,20.0
Ayres Hotel Manhattan Beach Hawthorne,PC11042,3,15.75
Ayres Hotel Manhattan Beach Hawthorne,PC11043,7,28.0
Ayres Hotel Manhattan Beach Hawthorne,PC11045,3,12.0
Ayres Hotel Manhattan Beach Hawthorne,PC11054,2,10.5
Ayres Hotel Manhattan Beach Hawthorne,PC11061,4,16.0
Ayres Hotel Manhattan Beach Hawthorne,PC11062,4,16.0
Ayres Hotel Manhattan Beach Hawthorne,PC11063,6,24.0
Ayres Hotel Manhattan Beach Hawthorne,PC11064,6,31.5
Ayres Hotel Manhattan Beach Hawthorne,PC11068,8,32.0
Ayres Hotel Manhattan Beach Hawthorne,PC11073,4,43.96
Ayres Hotel Manhattan Beach Hawthorne,PC11074,2,21.98
Ayres Hotel Manhattan Beach Hawthorne,PC11081,4,16.0
Ayres Hotel Manhattan Beach Hawthorne,PC11087,1,5.25
Ayres Hotel Manhattan Beach Hawthorne,PC11091,9,36.0
Ayres Hotel Manhattan Beach Hawthorne,PC11092,3,15.75
Ayres Hotel Manhattan Beach Hawthorne,PC11101,4,17.0
Ayres Hotel Manhattan Beach Hawthorne,PC11157,30,105.0
Ayres Hotel Manhattan Beach Hawthorne,PC14014,1,10.99
Ayres Hotel Manhattan Beach Hawthorne,PC14016,12,69.0
Ayres Hotel Manhattan Beach Hawthorne,PC14364,2,7.0
Ayres Hotel Manhattan Beach Hawthorne,PC16274,10,57.5
Ayres Hotel Manhattan Beach Hawthorne,PC16483,3,15.75
Ayres Hotel Manhattan Beach Hawthorne,PC16501,2,21.98
Ayres Hotel Manhattan Beach Hawthorne,PC16506,7,26.25
Ayres Hotel Manhattan Beach Hawthorne,PC16523,4,16.0
Ayres Hotel Manhattan Beach Hawthorne,PC16529,1,5.5
Ayres Hotel Manhattan Beach Hawthorne,PC16533,2,6.5
Ayres Hotel Manhattan Beach Hawthorne,PC16535,3,9.75
Ayres Hotel Manhattan Beach Hawthorne,PC19076,15,63.75
Ayres Hotel Manhattan Beach Hawthorne,PC21186,2,21.98
Ayres Hotel Manhattan Beach Hawthorne,PC21202,8,42.0
Ayres Hotel Manhattan Beach Hawthorne,PC21853,14,87.5
Ayres Hotel Manhattan Beach Hawthorne,PC21854,9,49.5
Ayres Hotel Manhattan Beach Hawthorne,PC21863,3,15.75
Ayres Hotel Seal Beach,AVR00156,26,169.0
Ayres Hotel Seal Beach,AVR14634,22,88.0
Ayres Hotel Seal Beach,AVR14655,12,51.0
Ayres Hotel Seal Beach,AVR17246,8,46.0
Ayres Hotel Seal Beach,AVR17394,4,21.0
Ayres Hotel Seal Beach,AVR17700,40,230.0
Ayres Hotel Seal Beach,AVR17709,8,103.92
Ayres Hotel Seal Beach,AVR18525,13,84.5
Ayres Hotel Seal Beach,AVR18526,16,80.0
Ayres Hotel Seal Beach,AVR18528,13,68.25
Ayres Hotel Seal Beach,AVR18758,10,65.0
Ayres Hotel Seal Beach,AVR18805,2,22.0
Ayres Hotel Seal Beach,AVR19413,1,4.75
Ayres Hotel Seal Beach,AVR19517,1,23.99
Ayres Hotel Seal Beach,AVR23097,22,121.0
Ayres Hotel Seal Beach,AVR25512,3,13.5
Ayres Hotel Seal Beach,AVR25513,9,40.5
Ayres Hotel Seal Beach,PC00885,62,244.8
Ayres Hotel Seal Beach,PC00886,31,131.75
Ayres Hotel Seal Beach,PC00887,24,102.0
Ayres Hotel Seal Beach,PC00888,110,495.0
Ayres Hotel Seal Beach,PC00889,20,78.4
Ayres Hotel Seal Beach,PC10726,245,1589.9
Ayres Hotel Seal Beach,PC10790,36,151.3
Ayres Hotel Seal Beach,PC10793,43,182.75
Ayres Hotel Seal Beach,PC10798,25,143.75
Ayres Hotel Seal Beach,PC10805,21,99.75
Ayres Hotel Seal Beach,PC10806,21,84.15
Ayres Hotel Seal Beach,PC10807,14,64.6
Ayres Hotel Seal Beach,PC10808,7,40.25
Ayres Hotel Seal Beach,PC10811,37,210.45
Ayres Hotel Seal Beach,PC10825,15,86.25
Ayres Hotel Seal Beach,PC10827,9,51.75
Ayres Hotel Seal Beach,PC10831,11,57.75
Ayres Hotel Seal Beach,PC10832,5,24.15
Ayres Hotel Seal Beach,PC10850,13,61.95
Ayres Hotel Seal Beach,PC10866,1,5.25
Ayres Hotel Seal Beach,PC10874,8,32.0
Ayres Hotel Seal Beach,PC10875,8,32.0
Ayres Hotel Seal Beach,PC10882,16,64.0
Ayres Hotel Seal Beach,PC10889,34,121.6
Ayres Hotel Seal Beach,PC10891,30,115.2
Ayres Hotel Seal Beach,PC10892,19,68.0
Ayres Hotel Seal Beach,PC10907,41,246.0
Ayres Hotel Seal Beach,PC10909,4,21.0
Ayres Hotel Seal Beach,PC10931,28,112.0
Ayres Hotel Seal Beach,PC10932,23,92.0
Ayres Hotel Seal Beach,PC10937,13,52.0
Ayres Hotel Seal Beach,PC10938,14,54.4
Ayres Hotel Seal Beach,PC10939,3,12.0
Ayres Hotel Seal Beach,PC10941,27,170.3
Ayres Hotel Seal Beach,PC10943,9,47.25
Ayres Hotel Seal Beach,PC10944,3,18.0
Ayres Hotel Seal Beach,PC10955,13,66.15
Ayres Hotel Seal Beach,PC10958,7,28.0
Ayres Hotel Seal Beach,PC10959,35,140.0
Ayres Hotel Seal Beach,PC10962,11,60.5
Ayres Hotel Seal Beach,PC10971,29,152.25
Ayres Hotel Seal Beach,PC10972,13,52.0
Ayres Hotel Seal Beach,PC10984,14,56.0
Ayres Hotel Seal Beach,PC10986,6,24.0
Ayres Hotel Seal Beach,PC11010,37,305.25
Ayres Hotel Seal Beach,PC11013,17,99.6
Ayres Hotel Seal Beach,PC11015,6,36.0
Ayres Hotel Seal Beach,PC11020,3,15.75
Ayres Hotel Seal Beach,PC11021,3,18.0
Ayres Hotel Seal Beach,PC11035,9,36.0
Ayres Hotel Seal Beach,PC11042,19,99.75
Ayres Hotel Seal Beach,PC11043,16,64.0
Ayres Hotel Seal Beach,PC11045,10,40.0
Ayres Hotel Seal Beach,PC11054,5,26.25
Ayres Hotel Seal Beach,PC11062,13,52.0
Ayres Hotel Seal Beach,PC11063,24,94.4
Ayres Hotel Seal Beach,PC11064,38,209.0
Ayres Hotel Seal Beach,PC11073,6,65.94
Ayres Hotel Seal Beach,PC11078,1,6.0
Ayres Hotel Seal Beach,PC11087,4,24.0
Ayres Hotel Seal Beach,PC11091,17,68.0
Ayres Hotel Seal Beach,PC11092,11,58.3
Ayres Hotel Seal Beach,PC11157,66,297.0
Ayres Hotel Seal Beach,PC14014,10,109.9
Ayres Hotel Seal Beach,PC14016,17,97.75
Ayres Hotel Seal Beach,PC16271,16,92.0
Ayres Hotel Seal Beach,PC16483,20,105.0
Ayres Hotel Seal Beach,PC16501,4,43.96
Ayres Hotel Seal Beach,PC16506,6,24.0
Ayres Hotel Seal Beach,PC16533,24,78.0
Ayres Hotel Seal Beach,PC16535,11,35.75
Ayres Hotel Seal Beach,PC19076,44,187.0
Ayres Hotel Seal Beach,PC21186,14,153.86
Ayres Hotel Seal Beach,PC21202,6,31.5
Ayres Hotel Seal Beach,PC21853,70,455.0
Ayres Hotel Seal Beach,PC21854,38,198.0
Ayres Hotel Seal Beach,PC21863,5,25.3
Ayres Hotel and Spa Mission Viejo,AVR06055,14,63.0
Ayres Hotel and Spa Mission Viejo,AVR14634,18,72.0
Ayres Hotel and Spa Mission Viejo,AVR14655,14,63.0
Ayres Hotel and Spa Mission Viejo,AVR16058,7,29.75
Ayres Hotel and Spa Mission Viejo,AVR16059,9,38.25
Ayres Hotel and Spa Mission Viejo,AVR16128,4,34.0
Ayres Hotel and Spa Mission Viejo,AVR16661,13,78.0
Ayres Hotel and Spa Mission Viejo,AVR17700,45,281.25
Ayres Hotel and Spa Mission Viejo,AVR18525,8,56.0
Ayres Hotel and Spa Mission Viejo,AVR18528,25,137.5
Ayres Hotel and Spa Mission Viejo,AVR18758,18,123.2
Ayres Hotel and Spa Mission Viejo,AVR18805,7,80.5
Ayres Hotel and Spa Mission Viejo,AVR18857,3,18.0
Ayres Hotel and Spa Mission Viejo,AVR19406,13,97.5
Ayres Hotel and Spa Mission Viejo,AVR19407,11,96.25
Ayres Hotel and Spa Mission Viejo,AVR19408,19,97.65
Ayres Hotel and Spa Mission Viejo,AVR19413,3,15.0
Ayres Hotel and Spa Mission Viejo,AVR19414,21,152.25
Ayres Hotel and Spa Mission Viejo,AVR19465,23,118.65
Ayres Hotel and Spa Mission Viejo,AVR19467,17,89.25
Ayres Hotel and Spa Mission Viejo,AVR19515,4,107.96
Ayres Hotel and Spa Mission Viejo,AVR19517,2,43.98
Ayres Hotel and Spa Mission Viejo,AVR19716,7,188.92999999999998
Ayres Hotel and Spa Mission Viejo,AVR20335,13,52.0
Ayres Hotel and Spa Mission Viejo,AVR22398,3,18.0
Ayres Hotel and Spa Mission Viejo,AVR23971,16,560.0
Ayres Hotel and Spa Mission Viejo,AVR23972,6,210.0
Ayres Hotel and Spa Mission Viejo,AVR23974,70,420.0
Ayres Hotel and Spa Mission Viejo,AVR23975,31,186.0
Ayres Hotel and Spa Mission Viejo,AVR23977,10,350.0
Ayres Hotel and Spa Mission Viejo,AVR24555,47,376.0
Ayres Hotel and Spa Mission Viejo,AVR24556,92,919.08
Ayres Hotel and Spa Mission Viejo,PC00885,71,299.7
Ayres Hotel and Spa Mission Viejo,PC00886,58,261.0
Ayres Hotel and Spa Mission Viejo,PC00887,40,172.8
Ayres Hotel and Spa Mission Viejo,PC00888,195,1050.5
Ayres Hotel and Spa Mission Viejo,PC00889,32,120.0
Ayres Hotel and Spa Mission Viejo,PC10726,300,2400.0
Ayres Hotel and Spa Mission Viejo,PC10773,45,360.0
Ayres Hotel and Spa Mission Viejo,PC10790,44,192.6
Ayres Hotel and Spa Mission Viejo,PC10793,46,203.4
Ayres Hotel and Spa Mission Viejo,PC10798,39,243.75
Ayres Hotel and Spa Mission Viejo,PC10806,15,67.5
Ayres Hotel and Spa Mission Viejo,PC10811,50,272.5
Ayres Hotel and Spa Mission Viejo,PC10825,23,96.25
Ayres Hotel and Spa Mission Viejo,PC10827,16,92.5
Ayres Hotel and Spa Mission Viejo,PC10831,20,127.4
Ayres Hotel and Spa Mission Viejo,PC10850,20,120.0
Ayres Hotel and Spa Mission Viejo,PC10851,9,49.5
Ayres Hotel and Spa Mission Viejo,PC10866,5,30.0
Ayres Hotel and Spa Mission Viejo,PC10874,17,72.25
Ayres Hotel and Spa Mission Viejo,PC10875,8,34.0
Ayres Hotel and Spa Mission Viejo,PC10888,1,6.0
Ayres Hotel and Spa Mission Viejo,PC10889,42,164.8
Ayres Hotel and Spa Mission Viejo,PC10891,15,60.0
Ayres Hotel and Spa Mission Viejo,PC10892,26,94.4
Ayres Hotel and Spa Mission Viejo,PC10893,54,193.6
Ayres Hotel and Spa Mission Viejo,PC10896,1,8.5
Ayres Hotel and Spa Mission Viejo,PC10897,3,25.5
Ayres Hotel and Spa Mission Viejo,PC10899,10,46.0
Ayres Hotel and Spa Mission Viejo,PC10900,5,25.0
Ayres Hotel and Spa Mission Viejo,PC10907,18,153.0
Ayres Hotel and Spa Mission Viejo,PC10909,9,54.0
Ayres Hotel and Spa Mission Viejo,PC10931,37,144.8
Ayres Hotel and Spa Mission Viejo,PC10932,29,109.6
Ayres Hotel and Spa Mission Viejo,PC10941,27,195.75
Ayres Hotel and Spa Mission Viejo,PC10943,3,18.0
Ayres Hotel and Spa Mission Viejo,PC10944,4,34.0
Ayres Hotel and Spa Mission Viejo,PC10955,14,72.6
Ayres Hotel and Spa Mission Viejo,PC10971,37,203.5
Ayres Hotel and Spa Mission Viejo,PC10972,14,56.0
Ayres Hotel and Spa Mission Viejo,PC10978,26,100.8
Ayres Hotel and Spa Mission Viejo,PC10984,28,112.0
Ayres Hotel and Spa Mission Viejo,PC10989,74,226.5
Ayres Hotel and Spa Mission Viejo,PC10990,14,52.5
Ayres Hotel and Spa Mission Viejo,PC11004,20,76.8
Ayres Hotel and Spa Mission Viejo,PC11011,8,40.0
Ayres Hotel and Spa Mission Viejo,PC11013,13,63.0
Ayres Hotel and Spa Mission Viejo,PC11015,10,46.0
Ayres Hotel and Spa Mission Viejo,PC11020,10,60.0
Ayres Hotel and Spa Mission Viejo,PC11021,3,25.5
Ayres Hotel and Spa Mission Viejo,PC11028,9,54.0
Ayres Hotel and Spa Mission Viejo,PC11035,17,55.199999999999996
Ayres Hotel and Spa Mission Viejo,PC11042,32,176.0
Ayres Hotel and Spa Mission Viejo,PC11043,20,72.0
Ayres Hotel and Spa Mission Viejo,PC11045,11,42.4
Ayres Hotel and Spa Mission Viejo,PC11054,3,25.5
Ayres Hotel and Spa Mission Viejo,PC11062,8,32.0
Ayres Hotel and Spa Mission Viejo,PC11063,39,156.0
Ayres Hotel and Spa Mission Viejo,PC11078,2,17.0
Ayres Hotel and Spa Mission Viejo,PC11081,22,88.0
Ayres Hotel and Spa Mission Viejo,PC11091,27,108.0
Ayres Hotel and Spa Mission Viejo,PC11092,10,60.0
Ayres Hotel and Spa Mission Viejo,PC11101,10,40.8
Ayres Hotel and Spa Mission Viejo,PC11157,195,926.25
Ayres Hotel and Spa Mission Viejo,PC14013,13,68.25
Ayres Hotel and Spa Mission Viejo,PC14016,29,181.25
Ayres Hotel and Spa Mission Viejo,PC16483,25,137.5
Ayres Hotel and Spa Mission Viejo,PC16521,9,33.75
Ayres Hotel and Spa Mission Viejo,PC16533,32,112.0
Ayres Hotel and Spa Mission Viejo,PC16535,12,42.0
Ayres Hotel and Spa Mission Viejo,PC18962,7,35.0
Ayres Hotel and Spa Mission Viejo,PC19076,51,229.5
Ayres Hotel and Spa Mission Viejo,PC21854,27,162.0
Ayres Hotel and Spa Mission Viejo,PC21863,4,24.0
Ayres Suites Mission Viejo - Lake Forest,AVR06055,2,9.0
Ayres Suites Mission Viejo - Lake Forest,AVR14634,7,28.0
Ayres Suites Mission Viejo - Lake Forest,AVR14655,14,63.0
Ayres Suites Mission Viejo - Lake Forest,AVR15125,4,22.0
Ayres Suites Mission Viejo - Lake Forest,AVR15434,6,27.0
Ayres Suites Mission Viejo - Lake Forest,AVR16128,2,17.0
Ayres Suites Mission Viejo - Lake Forest,AVR17246,34,180.0
Ayres Suites Mission Viejo - Lake Forest,AVR17394,3,15.6
Ayres Suites Mission Viejo - Lake Forest,AVR17700,16,100.0
Ayres Suites Mission Viejo - Lake Forest,AVR18526,6,33.0
Ayres Suites Mission Viejo - Lake Forest,AVR18527,5,27.5
Ayres Suites Mission Viejo - Lake Forest,AVR18528,16,88.0
Ayres Suites Mission Viejo - Lake Forest,AVR18758,5,35.0
Ayres Suites Mission Viejo - Lake Forest,AVR18805,2,23.0
Ayres Suites Mission Viejo - Lake Forest,AVR18857,3,18.0
Ayres Suites Mission Viejo - Lake Forest,AVR19406,3,22.5
Ayres Suites Mission Viejo - Lake Forest,AVR19407,3,26.25
Ayres Suites Mission Viejo - Lake Forest,AVR19408,12,63.0
Ayres Suites Mission Viejo - Lake Forest,AVR19414,7,50.75
Ayres Suites Mission Viejo - Lake Forest,AVR19464,2,15.0
Ayres Suites Mission Viejo - Lake Forest,AVR19465,10,52.5
Ayres Suites Mission Viejo - Lake Forest,AVR19515,1,26.99
Ayres Suites Mission Viejo - Lake Forest,AVR21356,4,36.0
Ayres Suites Mission Viejo - Lake Forest,AVR22118,2,11.0
Ayres Suites Mission Viejo - Lake Forest,AVR23602,7,33.25
Ayres Suites Mission Viejo - Lake Forest,AVR25510,4,22.0
Ayres Suites Mission Viejo - Lake Forest,AVR25512,10,41.4
Ayres Suites Mission Viejo - Lake Forest,AVR25513,9,38.7
Ayres Suites Mission Viejo - Lake Forest,AVR25678,3,21.75
Ayres Suites Mission Viejo - Lake Forest,PC00885,58,259.2
Ayres Suites Mission Viejo - Lake Forest,PC00886,36,162.0
Ayres Suites Mission Viejo - Lake Forest,PC00887,32,136.8
Ayres Suites Mission Viejo - Lake Forest,PC00888,78,429.0
Ayres Suites Mission Viejo - Lake Forest,PC00889,8,32.0
Ayres Suites Mission Viejo - Lake Forest,PC10726,164,1312.0
Ayres Suites Mission Viejo - Lake Forest,PC10790,22,99.0
Ayres Suites Mission Viejo - Lake Forest,PC10793,30,127.8
Ayres Suites Mission Viejo - Lake Forest,PC10796,8,36.0
Ayres Suites Mission Viejo - Lake Forest,PC10798,18,112.5
Ayres Suites Mission Viejo - Lake Forest,PC10805,6,31.5
Ayres Suites Mission Viejo - Lake Forest,PC10806,14,61.2
Ayres Suites Mission Viejo - Lake Forest,PC10807,5,24.15
Ayres Suites Mission Viejo - Lake Forest,PC10808,16,100.0
Ayres Suites Mission Viejo - Lake Forest,PC10811,23,126.25
Ayres Suites Mission Viejo - Lake Forest,PC10825,19,106.25
Ayres Suites Mission Viejo - Lake Forest,PC10827,9,56.25
Ayres Suites Mission Viejo - Lake Forest,PC10831,4,26.0
Ayres Suites Mission Viejo - Lake Forest,PC10850,6,36.0
Ayres Suites Mission Viejo - Lake Forest,PC10851,6,30.8
Ayres Suites Mission Viejo - Lake Forest,PC10856,2,11.5
