location,product_id,product_name,shrinkage_qty,sales_units
Long Beach Convention Center Promenade,PC10825,Red Bull 8.4oz,2.0,0.0
Long Beach Convention Center Promenade,AVR18805,Tampax Regular,2.0,0.0
Long Beach Convention Center Promenade,AVR00145,Lays Original 2.25oz,2.0,0.0
Long Beach Convention Center Promenade,AVR19465,Kettle Sea Salt Chips 2.0oz,2.0,0.0
Long Beach Convention Center Promenade,AVR19466,Kettle Jalapeno Chips 2.0oz,2.0,0.0
Long Beach Convention Center Promenade,AVR21366,Mountain Dew 16oz Can,1.0,0.0
Long Beach Convention Center Promenade,AVR23581,Bubbly Lime 16oz Cans,1.0,0.0
Long Beach Convention Center Promenade,AVR23587,Starbucks Mocha Double Shot 15oz Cans,1.0,0.0
Long Beach Convention Center Promenade,PC10809,Monster Low Carb 16oz,1.0,0.0
Long Beach Convention Center Promenade,PC14364,Cheez-It White Cheddar 1.5oz,1.0,0.0
Long Beach Convention Center Promenade,AVR19511,SunChips Harvest Cheddar 2.375oz,1.0,0.0
Long Beach Convention Center Promenade,PC10895,Chex Mix,1.0,0.0
Long Beach Convention Center Promenade,PC16529,Jack Links Peppered Beef Jerky 80 cal.,1.0,0.0
Long Beach Convention Center Promenade,AVR00140,Smartfood White Cheddar 1.75oz,1.0,0.0
Long Beach Convention Center Promenade,PC11038,Pringles Original,1.0,0.0
Long Beach Convention Center Promenade,PC10971,Kit Kat King,1.0,0.0
Long Beach Convention Center Promenade,PC10955,Hersheys Almond King,1.0,0.0
Long Beach Convention Center Promenade,PC11028,Pepto Bismol,1.0,0.0
Long Beach Convention Center Promenade,PC10896,Claritin,1.0,0.0
Long Beach Convention Center Promenade,PC10897,Clear Eyes Solution 0.2oz,1.0,0.0
Long Beach Convention Center Promenade,AVR23585,Crush Grape 16oz Can,1.0,0.0
Long Beach Convention Center Promenade,AVR11110,Orchard Valley Cranberry Almond Cashew,1.0,0.0
Long Beach Convention Center Promenade,PC16248,Brisk 12oz,1.0,0.0
Long Beach Convention Center Promenade,PC16475,Monster Mango 16oz,1.0,0.0
Long Beach Convention Center Promenade,AVR00601,Cheetos Crunchy 2.75oz,1.0,0.0
Long Beach Convention Center Promenade,AVR00141,Rold Gold Pretzels Thins Original 3.5oz,1.0,0.0
Long Beach Convention Center Promenade,PC11068,Sour Patch Kids,1.0,0.0
Long Beach Convention Center Promenade,AVR22118,Rxbar Protein Honey Cinnamon Peanut Butter,1.0,0.0
Long Beach Convention Center Promenade,PC11021,Old Spice Deodorant,1.0,0.0
Long Beach Convention Center Promenade,PC21863,Tums Ultra Berry,1.0,0.0
Long Beach Convention Center Promenade,PC10850,Advil,1.0,0.0
Long Beach Convention Center Promenade,AVR19467,Kettle Krinkle Cut Salt & Pepper Chips 2.0oz,1.0,0.0
Long Beach Convention Center Promenade,PC11007,Nature Valley Granola Oat & Honey,1.0,1.0
Long Beach Convention Center Promenade,AVR22954,Manzanita Sol Apple 12oz,1.0,2.0
Long Beach Convention Center Promenade,AVR22951,Pepsi Wild Cherry 12oz,1.0,2.0
Long Beach Convention Center Promenade,AVR20474,Lays Chile Lemon 2.25oz,1.0,2.0
Holiday Inn Oceanside Camp Pendleton Area,PC10726,Smart Water 1L,18.0,35.0
Holiday Inn Oceanside Camp Pendleton Area,AVR14634,Sour Patch Kids Watermelon,10.0,1.0
Holiday Inn Oceanside Camp Pendleton Area,PC10891,Cheetos Flamin Hot,8.0,2.0
Holiday Inn Oceanside Camp Pendleton Area,PC10889,Cheetos Crunchy,7.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,AVR18525,Core Power High Protein Shake Vanilla 14oz,7.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,AVR15434,Cereal Cinnamon Toast Crunch,6.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC21854,Fiji Water 16.9oz,5.0,1.0
Holiday Inn Oceanside Camp Pendleton Area,PC11064,Snickers Ice Cream Bar,5.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC10806,Minute Maid Lemonade 20oz,5.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC00887,Sprite 20oz,5.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC10907,Crest Tooth Paste and Brush,5.0,5.0
Holiday Inn Oceanside Camp Pendleton Area,AVR25513,Peace Tea Razzleberry 16oz,4.0,2.0
Holiday Inn Oceanside Camp Pendleton Area,PC11068,Sour Patch Kids,4.0,2.0
Holiday Inn Oceanside Camp Pendleton Area,PC10955,Hersheys Almond King,4.0,3.0
Holiday Inn Oceanside Camp Pendleton Area,PC10971,Kit Kat King,4.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,AVR18758,Core Power High Protein Shake Chocolate 14oz,3.0,3.0
Holiday Inn Oceanside Camp Pendleton Area,PC11162,Dunkin Donuts French Vanilla 13.7 oz,3.0,5.0
Holiday Inn Oceanside Camp Pendleton Area,PC10931,Doritos Cool Ranch,3.0,2.0
Holiday Inn Oceanside Camp Pendleton Area,PC10851,Albanese Gummi Bears 12 Flavor - 3.5oz,3.0,1.0
Holiday Inn Oceanside Camp Pendleton Area,PC10990,Maruchan Lime Chili Chicken Cup Soup,3.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC11043,Reeses PB Cup,3.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC10881,Bumble Bee Tuna Mayo & Crackers 3.5oz,3.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC10989,Maruchan Chicken Cup Soup,3.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,AVR16128,Secret Outlast Deodorant,3.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC10909,DayQuil,2.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC11028,Pepto Bismol,2.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC10962,Jack Links Teriyaki Beef Jerky 70 Cal,2.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC11061,Skittles Fruit,2.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC16501,Amys Enchilada Cheese,2.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC16506,El Monterey Egg Sausage Cheese & Potato Burrito,2.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC10936,Easy Mac Original Cups,2.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,AVR17709,Haagen Dazs Chocolate Ice Cream 14oz,2.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC10850,Advil,2.0,4.0
Holiday Inn Oceanside Camp Pendleton Area,PC11010,Nestle Crunch Dibs,2.0,2.0
Holiday Inn Oceanside Camp Pendleton Area,PC11042,Red Vines Original 4oz Peg,2.0,2.0
Holiday Inn Oceanside Camp Pendleton Area,PC10888,Chapstick,1.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC11074,Stouffers Lasagna with Meat Sauce,1.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC10939,El Monterey Jalapeno Egg Cheese Burrito,1.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,AVR15436,Cereal Lucky Charms,1.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC10884,Cereal Froot Loops,1.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC10894,Cheez-It,1.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,AVR15125,RXBAR Protein Blueberry,1.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC10874,Blue Diamond Almonds Smokehouse,1.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC10941,SnakClub Energizer Trail Mix Premium,1.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC10876,Boulder Hickory BBQ Chips,1.0,0.0
Holiday Inn Oceanside Camp Pendleton Area,PC16533,Ares Liquid Detergent HE,1.0,9.0
Holiday Inn Oceanside Camp Pendleton Area,PC11063,Smartfood White Cheddar Popcorn,1.0,1.0
Holiday Inn Oceanside Camp Pendleton Area,AVR19515,Anker USB-C to USB-C 10ft Cable,1.0,2.0
Ramada National City Market,PC10959,Hot Pocket Pepperoni Pizza,9.0,0.0
Ramada National City Market,AVR19716,Anker USB-C to Lightning 6ft Cable,8.0,0.0
Ramada National City Market,PC11091,Twix Caramel,8.0,2.0
Ramada National City Market,PC10955,Hersheys Almond King,8.0,0.0
Ramada National City Market,PC00885,Coke 20oz,7.0,14.0
Ramada National City Market,PC11043,Reeses PB Cup,7.0,1.0
Ramada National City Market,PC11039,Pringles Sour Cream & Onion,6.0,0.0
Ramada National City Market,PC11022,OREO Mini Bite Size,6.0,1.0
Ramada National City Market,PC10971,Kit Kat King,5.0,4.0
Ramada National City Market,PC00889,Snickers,5.0,2.0
Ramada National City Market,PC10941,SnakClub Energizer Trail Mix Premium,5.0,0.0
Ramada National City Market,PC11068,Sour Patch Kids,5.0,0.0
Ramada National City Market,PC10888,Chapstick,5.0,0.0
Ramada National City Market,PC10972,Knotts Strawberry Cookie,4.0,0.0
Ramada National City Market,PC16264,Dole Orange Juice,4.0,0.0
Ramada National City Market,PC11042,Red Vines Original 4oz Peg,4.0,0.0
Ramada National City Market,PC10889,Cheetos Crunchy,4.0,0.0
Ramada National City Market,PC11015,Nongshim Spicy Shin Noodle Soup,4.0,0.0
Ramada National City Market,AVR19517,Anker Power Port 32W Wall Charger,4.0,0.0
Ramada National City Market,AVR15434,Cereal Cinnamon Toast Crunch,3.0,0.0
Ramada National City Market,PC10988,Maruchan Ramen Bowl Soup Hot & Spicy,3.0,0.0
Ramada National City Market,PC11061,Skittles Fruit,3.0,0.0
Ramada National City Market,PC11092,Tylenol Extra Strength,3.0,0.0
Ramada National City Market,PC11013,Nongshim Mild Chicken Noodle Soup,3.0,0.0
Ramada National City Market,PC14014,Digiorno Four Cheese Pizza,2.0,0.0
Ramada National City Market,PC11045,Rice Krispies Treats Original 1.41oz,2.0,0.0
Ramada National City Market,AVR19515,Anker USB-C to USB-C 10ft Cable,2.0,0.0
Ramada National City Market,PC10931,Doritos Cool Ranch,2.0,0.0
Ramada National City Market,PC10812,Mountain Dew 20oz,2.0,1.0
Ramada National City Market,PC11084,Takis Fuego,2.0,1.0
Ramada National City Market,AVR15436,Cereal Lucky Charms,2.0,1.0
Ramada National City Market,AVR25513,Peace Tea Razzleberry 16oz,2.0,0.0
Ramada National City Market,PC10989,Maruchan Chicken Cup Soup,2.0,0.0
Ramada National City Market,PC10876,Boulder Hickory BBQ Chips,2.0,0.0
Ramada National City Market,PC11038,Pringles Original,1.0,2.0
Ramada National City Market,PC11010,Nestle Crunch Dibs,1.0,2.0
Ramada National City Market,PC10934,Dove Milk Chocolate Almond Bar,1.0,2.0
Ramada National City Market,PC10806,Minute Maid Lemonade 20oz,1.0,1.0
Ramada National City Market,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,1.0,3.0
Ramada National City Market,PC11021,Old Spice Deodorant,1.0,0.0
Ramada National City Market,PC11064,Snickers Ice Cream Bar,1.0,0.0
Ramada National City Market,AVR17709,Haagen Dazs Chocolate Ice Cream 14oz,1.0,0.0
Ramada National City Market,PC11051,Sahale Honey Almonds,1.0,0.0
Ramada National City Market,PC10832,Starbucks Vanilla Frapuccino RTD 9.5oz,1.0,0.0
Ramada National City Market,PC10850,Advil,1.0,0.0
FFI - Moorpark Market,AVR19421,Celsius Sparkling Wild Berry 12oz,25.0,10.0
FFI - Moorpark Market,PC21854,Fiji Water 16.9oz,23.0,31.0
FFI - Moorpark Market,PC14015,Aquafina 20oz,20.0,138.0
FFI - Moorpark Market,PC16274,Gatorade Lemon Lime 20oz,10.0,5.0
FFI - Moorpark Market,PC10821,Pepsi 20oz,10.0,26.0
FFI - Moorpark Market,PC16273,Crush Orange 20oz,9.0,0.0
FFI - Moorpark Market,PC16264,Dole Orange Juice,8.0,4.0
FFI - Moorpark Market,AVR09658,Mountain Diet Dew 20oz,6.0,0.0
FFI - Moorpark Market,AVR17700,Gatorlyte Zero Strawberry Kiwi 20 oz,5.0,7.0
FFI - Moorpark Market,PC00889,Snickers,4.0,5.0
FFI - Moorpark Market,AVR20000,Dole Lemonade 20oz,4.0,4.0
FFI - Moorpark Market,PC21222,Pure Leaf Sweet Tea - 18.5oz,3.0,10.0
FFI - Moorpark Market,PC11022,OREO Mini Bite Size,3.0,0.0
FFI - Moorpark Market,PC10968,Kind Cranberry Almond & Antiox,3.0,0.0
FFI - Moorpark Market,PC10909,DayQuil,2.0,2.0
FFI - Moorpark Market,PC10980,Lean Cuisine Lasagna with Meat Sauce,2.0,0.0
FFI - Moorpark Market,PC10962,Jack Links Teriyaki Beef Jerky 70 Cal,2.0,0.0
FFI - Moorpark Market,PC11005,Nail Clippers,1.0,0.0
FFI - Moorpark Market,PC10852,Alka Seltzer,1.0,0.0
FFI - Moorpark Market,AVR19515,Anker USB-C to USB-C 10ft Cable,1.0,0.0
FFI - Moorpark Market,AVR11112,Orchard Valley Almonds Dark Chocolate,1.0,0.0
FFI - Moorpark Market,PC11054,Scope Mouthwash,1.0,0.0
FFI - Moorpark Market,PC16535,Bounce Fabric Softner,1.0,3.0
FFI - Moorpark Market,PC11091,Twix Caramel,1.0,3.0
FFI - Moorpark Market,PC11055,Second Nature Simplicity Medley Trail Mix,1.0,3.0
FFI - Moorpark Market,PC11028,Pepto Bismol,1.0,2.0
FFI - Moorpark Market,PC10989,Maruchan Chicken Cup Soup,1.0,4.0
FFI - Moorpark Market,PC10943,Razor,1.0,2.0
FFI - Moorpark Market,PC10859,Band Aid Bandage Travel,1.0,2.0
FFI - Moorpark Market,PC10798,Gatorade Cool Blue 20oz,1.0,14.0
Ayres Hotel Manhattan Beach Hawthorne,PC10831,Starbucks Mocha Frappuccino RTD 9.5oz,16.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC21202,Starbucks Caramel Frappuccino RTD 9.5oz,16.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,AVR18525,Core Power High Protein Shake Vanilla 14oz,15.0,2.0
Ayres Hotel Manhattan Beach Hawthorne,PC10805,Minute Maid Apple Juice 12oz,15.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC10806,Minute Maid Lemonade 20oz,15.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC10832,Starbucks Vanilla Frapuccino RTD 9.5oz,10.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC10807,Minute Maid Orange Juice 12oz,8.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC10793,Dr Pepper 20oz,5.0,2.0
Ayres Hotel Manhattan Beach Hawthorne,PC00886,Coke Diet 20oz,3.0,3.0
Ayres Hotel Manhattan Beach Hawthorne,PC10796,Fanta Orange 20oz,3.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC10889,Cheetos Crunchy,2.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC10959,Hot Pocket Pepperoni Pizza,2.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC21186,Digiorno Pepperoni Cheese Pizza,2.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC11091,Twix Caramel,2.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,AVR19414,Wonderful Pistachios No Shell 2.5oz,2.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,AVR20335,Lays Limon 1.5oz,2.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,AVR23097,Twix Ice Cream Bar 3oz,2.0,3.0
Ayres Hotel Manhattan Beach Hawthorne,PC11068,Sour Patch Kids,2.0,1.0
Ayres Hotel Manhattan Beach Hawthorne,PC11064,Snickers Ice Cream Bar,1.0,3.0
Ayres Hotel Manhattan Beach Hawthorne,PC11011,Nongshim Hot and Spicy Noodle Soup,1.0,1.0
Ayres Hotel Manhattan Beach Hawthorne,PC10986,M&M Plain,1.0,1.0
Ayres Hotel Manhattan Beach Hawthorne,PC10909,DayQuil,1.0,2.0
Ayres Hotel Manhattan Beach Hawthorne,AVR19409,Boom Chicka Popcorn Sweet & Salty 1oz,1.0,3.0
Ayres Hotel Manhattan Beach Hawthorne,PC11038,Pringles Original,1.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,AVR19407,Sanders Mini Dark Chocolate Sea Salt Caramels 3.75oz,1.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC10850,Advil,1.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC10875,Blue Diamond Almonds Whole Natural,1.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC11073,Stouffers Mac and Cheese,1.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC11010,Nestle Crunch Dibs,1.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC11092,Tylenol Extra Strength,1.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC11021,Old Spice Deodorant,1.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,AVR17394,Dentek Flossers,1.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,AVR17707,Trojan Ribbed Latex Condoms,1.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC10988,Maruchan Ramen Bowl Soup Hot & Spicy,1.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC10895,Chex Mix,1.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC10955,Hersheys Almond King,1.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC11042,Red Vines Original 4oz Peg,1.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC10884,Cereal Froot Loops,1.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC11043,Reeses PB Cup,1.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC11061,Skittles Fruit,1.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,PC11024,Otis Muffin Banana Nut,1.0,0.0
Ayres Hotel Manhattan Beach Hawthorne,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,1.0,1.0
Best Western Plus LAX Market,PC00885,Coke 20oz,14.0,0.0
Best Western Plus LAX Market,PC10793,Dr Pepper 20oz,9.0,0.0
Best Western Plus LAX Market,PC10971,Kit Kat King,7.0,0.0
Best Western Plus LAX Market,PC10808,Monster 16oz,7.0,0.0
Best Western Plus LAX Market,PC11061,Skittles Fruit,6.0,0.0
Best Western Plus LAX Market,PC11101,Welchs Mixed Fruit Snack 2.25oz,6.0,0.0
Best Western Plus LAX Market,PC10851,Albanese Gummi Bears 12 Flavor - 3.5oz,5.0,0.0
Best Western Plus LAX Market,AVR19517,Anker Power Port 32W Wall Charger,5.0,0.0
Best Western Plus LAX Market,PC11039,Pringles Sour Cream & Onion,5.0,0.0
Best Western Plus LAX Market,PC10984,M&M Peanut,4.0,0.0
Best Western Plus LAX Market,PC10972,Knotts Strawberry Cookie,4.0,0.0
Best Western Plus LAX Market,PC11004,Munchies Flamin Hot,4.0,0.0
Best Western Plus LAX Market,PC10825,Red Bull 8.4oz,4.0,0.0
Best Western Plus LAX Market,PC10827,Red Bull Sugar Free 8.4oz,4.0,0.0
Best Western Plus LAX Market,PC10891,Cheetos Flamin Hot,4.0,0.0
Best Western Plus LAX Market,PC14013,Dole Apple Juice,3.0,1.0
Best Western Plus LAX Market,PC10990,Maruchan Lime Chili Chicken Cup Soup,3.0,0.0
Best Western Plus LAX Market,PC10799,Gatorade Orange 20oz,3.0,0.0
Best Western Plus LAX Market,PC10941,SnakClub Energizer Trail Mix Premium,3.0,0.0
Best Western Plus LAX Market,PC10946,Grandmas Chocolate Chip Cookie,2.0,0.0
Best Western Plus LAX Market,AVR00156,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,2.0,0.0
Best Western Plus LAX Market,PC16506,El Monterey Egg Sausage Cheese & Potato Burrito,2.0,0.0
Best Western Plus LAX Market,PC10939,El Monterey Jalapeno Egg Cheese Burrito,2.0,0.0
Best Western Plus LAX Market,PC10938,El Monterey Beef and Bean Burrito,2.0,0.0
Best Western Plus LAX Market,PC16271,Gatorade Fruit Punch 20oz,2.0,0.0
Best Western Plus LAX Market,PC16523,Dolly Madison Golden Cream Cake,2.0,0.0
Best Western Plus LAX Market,PC10909,DayQuil,2.0,0.0
Best Western Plus LAX Market,AVR16128,Secret Outlast Deodorant,2.0,0.0
Best Western Plus LAX Market,PC10790,Coke Zero 20oz,2.0,0.0
Best Western Plus LAX Market,PC10959,Hot Pocket Pepperoni Pizza,2.0,2.0
Best Western Plus LAX Market,PC16274,Gatorade Lemon Lime 20oz,2.0,2.0
Best Western Plus LAX Market,PC21854,Fiji Water 16.9oz,2.0,2.0
Best Western Plus LAX Market,PC10798,Gatorade Cool Blue 20oz,2.0,2.0
Best Western Plus LAX Market,AVR17394,Dentek Flossers,1.0,0.0
Best Western Plus LAX Market,PC11087,Tresemme Non Aerosol Hairspray,1.0,0.0
Best Western Plus LAX Market,PC11021,Old Spice Deodorant,1.0,0.0
Best Western Plus LAX Market,PC10906,Cotton Swabs,1.0,0.0
Best Western Plus LAX Market,PC10850,Advil,1.0,0.0
Best Western Plus LAX Market,PC11068,Sour Patch Kids,1.0,0.0
Best Western Plus LAX Market,PC10884,Cereal Froot Loops,1.0,0.0
Best Western Plus LAX Market,PC11010,Nestle Crunch Dibs,1.0,0.0
Best Western Plus LAX Market,PC10988,Maruchan Ramen Bowl Soup Hot & Spicy,1.0,0.0
Best Western Plus LAX Market,PC19076,San Pellegrino Sparkling Mineral Water 16.9oz,1.0,0.0
Best Western Plus LAX Market,AVR19515,Anker USB-C to USB-C 10ft Cable,1.0,0.0
Best Western Plus LAX Market,PC10962,Jack Links Teriyaki Beef Jerky 70 Cal,1.0,0.0
Best Western Plus LAX Market,PC10894,Cheez-It,1.0,0.0
Best Western Plus LAX Market,PC11088,Trident Spearmint,1.0,0.0
Best Western Plus LAX Market,PC11011,Nongshim Hot and Spicy Noodle Soup,1.0,0.0
Best Western Plus LAX Market,PC10991,Maruchan Lime Chili Shrimp Cup Soup,1.0,2.0
Surestay Twentynine Palms Market,PC00885,Coke 20oz,14.0,2.0
Surestay Twentynine Palms Market,PC10790,Coke Zero 20oz,13.0,0.0
Surestay Twentynine Palms Market,PC10892,Cheetos Flamin Hot Limon,11.0,0.0
Surestay Twentynine Palms Market,PC00887,Sprite 20oz,10.0,0.0
Surestay Twentynine Palms Market,PC11004,Munchies Flamin Hot,8.0,0.0
Surestay Twentynine Palms Market,PC11091,Twix Caramel,7.0,0.0
Surestay Twentynine Palms Market,AVR25512,Peace Tea Georgia Peach 16oz,6.0,0.0
Surestay Twentynine Palms Market,PC10726,Smart Water 1L,6.0,0.0
Surestay Twentynine Palms Market,PC10984,M&M Peanut,6.0,0.0
Surestay Twentynine Palms Market,PC10793,Dr Pepper 20oz,6.0,1.0
Surestay Twentynine Palms Market,PC11013,Nongshim Mild Chicken Noodle Soup,4.0,0.0
Surestay Twentynine Palms Market,PC10808,Monster 16oz,4.0,6.0
Surestay Twentynine Palms Market,PC10798,Gatorade Cool Blue 20oz,4.0,2.0
Surestay Twentynine Palms Market,PC00888,Smart Water 20oz,4.0,4.0
Surestay Twentynine Palms Market,PC10932,Doritos Nacho Cheese,3.0,0.0
Surestay Twentynine Palms Market,PC11039,Pringles Sour Cream & Onion,3.0,0.0
Surestay Twentynine Palms Market,PC11024,Otis Muffin Banana Nut,3.0,0.0
Surestay Twentynine Palms Market,PC10955,Hersheys Almond King,3.0,0.0
Surestay Twentynine Palms Market,PC00889,Snickers,3.0,0.0
Surestay Twentynine Palms Market,PC11015,Nongshim Spicy Shin Noodle Soup,3.0,0.0
Surestay Twentynine Palms Market,PC10989,Maruchan Chicken Cup Soup,3.0,0.0
Surestay Twentynine Palms Market,PC00886,Coke Diet 20oz,2.0,2.0
Surestay Twentynine Palms Market,PC10986,M&M Plain,2.0,0.0
Surestay Twentynine Palms Market,PC10978,Lays Regular Classic,2.0,0.0
Surestay Twentynine Palms Market,PC10891,Cheetos Flamin Hot,2.0,0.0
Surestay Twentynine Palms Market,PC10889,Cheetos Crunchy,2.0,0.0
Surestay Twentynine Palms Market,PC11043,Reeses PB Cup,1.0,0.0
Surestay Twentynine Palms Market,PC10971,Kit Kat King,1.0,0.0
Surestay Twentynine Palms Market,PC10851,Albanese Gummi Bears 12 Flavor - 3.5oz,1.0,0.0
Surestay Twentynine Palms Market,AVR19716,Anker USB-C to Lightning 6ft Cable,1.0,0.0
Surestay Twentynine Palms Market,PC16533,Ares Liquid Detergent HE,1.0,0.0
Surestay Twentynine Palms Market,PC11157,Dasani 20oz,1.0,0.0
Surestay Twentynine Palms Market,PC10811,Monster Zero Ultra 16oz,1.0,0.0
Surestay Twentynine Palms Market,PC11010,Nestle Crunch Dibs,1.0,0.0
Ramada by Wyndham Barstow,PC00889,Snickers,8.0,3.0
Ramada by Wyndham Barstow,PC10932,Doritos Nacho Cheese,7.0,0.0
Ramada by Wyndham Barstow,PC11004,Munchies Flamin Hot,7.0,0.0
Ramada by Wyndham Barstow,PC21853,Nestle Tollhouse Chocolate Chip Cookie Sandwich,6.0,0.0
Ramada by Wyndham Barstow,PC10793,Dr Pepper 20oz,5.0,1.0
Ramada by Wyndham Barstow,PC10896,Claritin,5.0,0.0
Ramada by Wyndham Barstow,PC11092,Tylenol Extra Strength,4.0,0.0
Ramada by Wyndham Barstow,PC10892,Cheetos Flamin Hot Limon,4.0,0.0
Ramada by Wyndham Barstow,PC11035,Kellogs Pop Tarts Strawberry,4.0,0.0
Ramada by Wyndham Barstow,PC10886,Cereal Honey Nut Cheerios,3.0,0.0
Ramada by Wyndham Barstow,AVR16059,Nature's Bakery Fig Bar Blueberry,3.0,0.0
Ramada by Wyndham Barstow,PC11045,Rice Krispies Treats Original 1.41oz,3.0,0.0
Ramada by Wyndham Barstow,PC10806,Minute Maid Lemonade 20oz,3.0,0.0
Ramada by Wyndham Barstow,PC19076,San Pellegrino Sparkling Mineral Water 16.9oz,2.0,0.0
Ramada by Wyndham Barstow,PC10807,Minute Maid Orange Juice 12oz,2.0,0.0
Ramada by Wyndham Barstow,AVR14655,Dr Pepper Zero 20oz,2.0,0.0
